"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","h","species","max_grad","version","RunTime","hessian","VonBert_K_Fem_GP_1_ENV_add_om","y","SizeSel_1P_1_Fishery_om","SizeSel_1P_2_Fishery_om","SizeSel_1P_3_Fishery_om","SizeSel_1P_4_Fishery_om","SizeSel_1P_5_Fishery_om","SizeSel_1P_6_Fishery_om","SizeSel_2P_1_Survey_om","SizeSel_2P_2_Survey_om","SizeSel_2P_3_Survey_om","SizeSel_2P_4_Survey_om","SizeSel_2P_5_Survey_om","SizeSel_2P_6_Survey_om","SizeSel_1P_1_Fishery_em","SizeSel_1P_2_Fishery_em","SizeSel_1P_3_Fishery_em","SizeSel_1P_4_Fishery_em","SizeSel_1P_5_Fishery_em","SizeSel_1P_6_Fishery_em","SizeSel_2P_1_Survey_em","SizeSel_2P_2_Survey_em","SizeSel_2P_3_Survey_em","SizeSel_2P_4_Survey_em","SizeSel_2P_5_Survey_em","SizeSel_2P_6_Survey_em","ID"
"117",858561000,85.6456,1868290000,0.48235552296485,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,87.2206,330766,5829.18,0,-120.757,NA,NA,NA,6744.69,318250,NA,NA,NA,NA,63.206,0,0,0,0,0,982960000,78.8766,2088370000,0.606635797296456,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.71136,0.44,0.5,0,0,0,0,0,20,0,21.7979,-1,4.19008,15,-999,999,19.2407,-1,4.28595,15,-999,999,87.2206,2120690,3.4123e-10,0,2117810,NA,NA,NA,2902.57,NA,NA,NA,NA,NA,-23.7799,0,0,0.000836626,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age",1,"D2","F0","G5","X2",NA,"age",0.00491538,"#V3.24O",0.0438888888888889,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age-1"
"118",858757000,85.6561,1868290000,0.501033565452901,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,90.7277,330186,5341.07,0,-122.445,NA,NA,NA,6662.01,318250,NA,NA,NA,NA,54.9667,0,0,0,0,0,995662000,80.6217,2155920000,0.492727002857249,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.7432,0.44,0.5,0,0,0,0,0,20,0,21.3617,-1,4.14181,15,-999,999,18.8537,-1,4.21346,15,-999,999,90.7277,2148580,3.3888e-10,0,2145670,NA,NA,NA,2935.29,NA,NA,NA,NA,NA,-28.2574,0,0,0.000859651,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age",2,"D2","F0","G5","X2",NA,"age",0.000134373,"#V3.24O",0.0463888888888889,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age-2"
"119",858472000,85.6409,1868290000,0.500249425945651,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,89.633,330278,5262.77,0,-122.783,NA,NA,NA,6807.35,318274,NA,NA,NA,NA,57.1369,0,0,0,0,0,929871000,74.4469,1982360000,0.42810438063722,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.65927,0.44,0.5,0,0,0,0,0,20,0,21.1718,-1,4.04386,15,-999,999,18.6934,-1,4.18981,15,-999,999,89.633,2160510,4.38156e-10,0,2157680,NA,NA,NA,2858.37,NA,NA,NA,NA,NA,-25.3815,0,0,0.000883124,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age",3,"D2","F0","G5","X2",NA,"age",0.0168234,"#V3.24O",0.0461111111111111,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age-3"
"120",858473000,85.6409,1868290000,0.531762734907322,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,96.1834,330461,5482.18,0,-121.974,NA,NA,NA,6796.65,318251,NA,NA,NA,NA,53.3458,0,0,0,0,0,911081000,75.4228,1943590000,0.467443236485061,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63952,0.44,0.5,0,0,0,0,0,20,0,20.6994,-1,4.01003,15,-999,999,18.0025,-1,4.01731,15,-999,999,96.1834,2153930,3.89797e-10,0,2151070,NA,NA,NA,2885.91,NA,NA,NA,NA,NA,-26.8837,0,0,0.000927903,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age",4,"D2","F0","G5","X2",NA,"age",0.00137419,"#V3.24O",0.045,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G5-X2-yellow-age-4"
"121",737546000,65.6393,1868290000,0.38666802263032,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,72.7066,324307,43.0984,0,-141.387,NA,NA,NA,6674.38,317667,NA,NA,NA,NA,63.206,0,0,0,0,0,836955000,66.2219,2114870000,0.541740154241159,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.72397,0.44,0.5,0,0,0,0,0,20,0,21.6957,-1,4.16524,15,-999,999,19.1211,-1,4.23098,15,-999,999,72.7066,2090490,3.51646e-10,0,2087570,NA,NA,NA,2939.45,NA,NA,NA,NA,NA,-23.7023,0,0,0.000850814,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age",1,"D2","F0","G6","X2",NA,"age",0.00167136,"#V3.24O",0.0452777777777778,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age-1"
"122",737896000,65.6586,1868290000,0.405573010613984,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,76.2883,324228,41.8162,0,-141.39,NA,NA,NA,6605.08,317667,NA,NA,NA,NA,54.9667,0,0,0,0,0,816245000,65.1697,2066100000,0.421874062242873,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70064,0.44,0.5,0,0,0,0,0,20,0,21.3986,-1,4.15439,15,-999,999,19.0814,-1,4.22932,15,-999,999,76.2883,2119060,3.98398e-10,0,2116130,NA,NA,NA,2959.56,NA,NA,NA,NA,NA,-30.0771,0,0,0.000854113,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age",2,"D2","F0","G6","X2",NA,"age",0.0460544,"#V3.24O",0.0444444444444444,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age-2"
"123",737387000,65.6306,1868290000,0.406424056222535,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,75.6591,324402,39.2922,0,-141.401,NA,NA,NA,6755.69,317691,NA,NA,NA,NA,57.1369,0,0,0,0,0,714793000,59.144,1787220000,0.354020210158794,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.55564,0.44,0.5,0,0,0,0,0,20,0,21.2555,-1,4.05128,15,-999,999,17.5332,-1,3.99045,15,-999,999,75.6591,2130780,5.44851e-10,0,2127930,NA,NA,NA,2866.63,NA,NA,NA,NA,NA,-22.0084,0,0,0.000926195,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age",3,"D2","F0","G6","X2",NA,"age",0.00242386,"#V3.24O",0.0480555555555556,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age-3"
"124",737389000,65.6307,1868290000,0.429319859336613,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,80.7564,324360,42.9785,0,-141.388,NA,NA,NA,6736.2,317669,NA,NA,NA,NA,53.3458,0,0,0,0,0,729046000,60.3466,1826330000,0.393442039499981,1,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.57729,0.44,0.5,0,0,0,0,0,20,0,20.6736,-1,4.00503,15,-999,999,18.1068,-1,4.04313,15,-999,999,80.7564,2124080,4.71234e-10,0,2121220,NA,NA,NA,2886.1,NA,NA,NA,NA,NA,-26.9273,0,0,0.000923425,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age",4,"D2","F0","G6","X2",NA,"age",0.0177183,"#V3.24O",0.0461111111111111,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G6-X2-yellow-age-4"
"125",703734000,59.3805,1868290000,0.368823362540077,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,70.1527,324259,6.56621e-07,0,-141.559,NA,NA,NA,6679.56,317657,NA,NA,NA,NA,63.206,0,0,0,0,0,673518000,56.8727,1780770000,0.397697063629778,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.55202,0.44,0.5,0,0,0,0,0,0.0340051,0,21.8637,-1,4.18962,15,-999,999,19.3443,-1,4.2588,15,-999,999,70.1527,2022490,5.83262e-10,0,2019570,NA,NA,NA,2946.55,NA,NA,NA,NA,NA,-26.5281,0,0,0.000841307,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age",1,"D2","F0","G7","X2",NA,"age",8.19757e-05,"#V3.24O",0.0436111111111111,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age-1"
"126",703734000,59.3805,1868290000,0.386876769666379,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,73.579,324181,9.57545e-07,0,-141.559,NA,NA,NA,6610.01,317658,NA,NA,NA,NA,54.9667,0,0,0,0,0,735593000,60.7999,1940530000,0.364413330378814,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63794,0.44,0.5,0,0,0,0,0,0.0529965,0,21.5711,-1,4.17103,15,-999,999,19.1329,-1,4.22796,15,-999,999,73.579,2043500,4.87644e-10,0,2040570,NA,NA,NA,2965.71,NA,NA,NA,NA,NA,-30.9448,0,0,0.000850689,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age",2,"D2","F0","G7","X2",NA,"age",7.7757e-07,"#V3.24O",0.0441666666666667,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age-2"
"127",703734000,59.3805,1868290000,0.388530688490545,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,73.1107,324357,9.35846e-07,0,-141.559,NA,NA,NA,6760.24,317681,NA,NA,NA,NA,57.1369,0,0,0,0,0,726539000,61.3691,1925130000,0.373721255187961,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.62997,0.44,0.5,0,0,0,0,0,0.0334692,0,21.2213,-1,4.04451,15,-999,999,17.3055,-1,3.94893,15,-999,999,73.1107,2052900,4.61748e-10,0,2050050,NA,NA,NA,2869.54,NA,NA,NA,NA,NA,-21.8525,0,0,0.000938268,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age",3,"D2","F0","G7","X2",NA,"age",2.99083e-06,"#V3.24O",0.0455555555555556,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age-3"
"128",703734000,59.3805,1868290000,0.40942305530726,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,NA,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,77.9042,324311,5.71354e-07,0,-141.559,NA,NA,NA,6740.54,317658,NA,NA,NA,NA,53.3458,0,0,0,0,0,752255000,61.8645,2019600000,0.415454545454545,0,0.05,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.67788,0.44,0.5,0,0,0,0,0,-0.0316738,0,20.7894,-1,4.02005,15,-999,999,18.0292,-1,4.02706,15,-999,999,77.9042,2048160,3.98841e-10,0,2045300,NA,NA,NA,2889.58,NA,NA,NA,NA,NA,-27.972,0,0,0.000923303,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age",4,"D2","F0","G7","X2",NA,"age",9.85027e-07,"#V3.24O",0.0438888888888889,FALSE,1,"yellow",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G7-X2-yellow-age-4"
"129",1157800,367042,4931500,0.118188178039136,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110910,105858,103518,0,23.8576,NA,NA,2222.24,NA,NA,NA,NA,NA,NA,93.0723,0,0,0,0,0,485916,133847,1813050,0.239784892860098,0,0.22,6.78524,65.4019,0.244586,0.17844,0.0735281,7e-06,2.95,31,-0.23,1,0,1,1,1,1,13.8583,0.82,1.4,0,0,0,0,0,0.836857,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110910,209502,0.0706163,0,34887.2,NA,NA,174402,NA,NA,NA,NA,NA,NA,213.396,0,0,0.000906492,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-hake",1,"D1","F0","G1",NA,NA,"hake",44317300,"#V3.24O",0.2125,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,47.4645,-1,5.38882,15,-999,999,44.967,-1,5.65283,15,-999,999,"D1-F0-G1-hake-1"
"130",1157800,367042,4931500,0.219274054547298,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181967,106659,104299,0,24.4729,NA,NA,2257.96,NA,NA,NA,NA,NA,NA,77.0287,0,0,0,0,0,763611,201957,2831380,0.265786295022215,0,0.22,7.12501,68.5345,0.214625,0.174723,0.0739932,7e-06,2.95,31,-0.23,1,0,1,1,1,1,14.2939,0.82,1.4,0,0,0,0,0,0.862943,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181967,176403,0.0447033,0,31805.8,NA,NA,144415,NA,NA,NA,NA,NA,NA,181.697,0,0,0.000925165,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-hake",2,"D1","F0","G1",NA,NA,"hake",12941400,"#V3.24O",0.2125,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,46.8066,-1,5.31381,15,-999,999,43.9684,-1,5.55406,15,-999,999,"D1-F0-G1-hake-2"
"131",1157800,367042,4931500,0.10257102301531,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92544.5,107587,105195,0,24.9102,NA,NA,2286.61,NA,NA,NA,NA,NA,NA,80.0354,0,0,0,0,0,519291,139575,1922480,0.219025945653531,0,0.22,6.5407,67.5212,0.238413,0.175045,0.0772078,7e-06,2.95,31,-0.23,1,0,1,1,1,1,13.8519,0.82,1.4,0,0,0,0,0,0.949123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92544.5,167376,0.109495,0,32176.7,NA,NA,134960,NA,NA,NA,NA,NA,NA,238.71,0,0,0.000919388,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-hake",3,"D1","F0","G1",NA,NA,"hake",125814000,"#V3.24O",0.210555555555556,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,47.2414,-1,5.35177,15,-999,999,44.1149,-1,5.56065,15,-999,999,"D1-F0-G1-hake-3"
"132",1157800,367042,4931500,0.104962993004157,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138260,96987.1,94683,0,21.6357,NA,NA,2206.58,NA,NA,NA,NA,NA,NA,75.6709,0,0,0,0,0,696610,188582,2612980,0.181975751823588,0,0.22,8.06105,66.9826,0.197808,0.164316,0.068943,7e-06,2.95,31,-0.23,1,0,1,1,1,1,14.3537,0.82,1.4,0,0,0,0,0,0.650609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138260,180762,0.0238493,0,30440.5,NA,NA,150114,NA,NA,NA,NA,NA,NA,208.142,0,0,0.000917245,0,0,NA,NA,NA,NA,NA,NA,NA,"D1-F0-G1-hake",4,"D1","F0","G1",NA,NA,"hake",251423,"#V3.24O",0.210277777777778,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,47.6382,-1,5.35571,15,-999,999,44.9749,-1,5.60748,15,-999,999,"D1-F0-G1-hake-4"
"133",1157800,367042,4931500,0.118188178039136,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110910,105848,103518,0,14.8336,NA,NA,2222.24,NA,NA,NA,NA,NA,NA,93.0723,0,0,0,0,0,717504,254331,2788010,0.191811363660819,0,0.22,5.02628,50.2528,0.385263,0.121984,0.210468,7e-06,2.95,31,-0.23,1,0,1,1,1,1,14.6797,0.82,1.4,0,0,0,0,0,0.0762213,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110910,3945.21,1.20264e-13,0,-180.566,NA,NA,4060.48,NA,NA,NA,NA,NA,NA,65.2971,0,0,0.000914404,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-hake",1,"D2","F0","G1",NA,NA,"hake",0.000437887,"#V3.24O",0.0208333333333333,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,42.7037,-1,5.3177,15,-999,999,41.6556,-1,5.66974,15,-999,999,"D2-F0-G1-hake-1"
"134",1157800,367042,4931500,0.219274054547298,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181967,106650,104299,0,15.192,NA,NA,2257.96,NA,NA,NA,NA,NA,NA,77.0287,0,0,0,0,0,833768,241580,3139670,0.32415827141069,0,0.22,6.35654,56.9951,0.282313,0.10259,0.186318,7e-06,2.95,31,-0.23,1,0,1,1,1,1,14.6659,0.82,1.4,0,0,0,0,0,0.0774463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181967,3909.6,1.03644e-12,0,-126.926,NA,NA,3965.16,NA,NA,NA,NA,NA,NA,71.3706,0,0,0.000989361,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-hake",2,"D2","F0","G1",NA,NA,"hake",0.00238505,"#V3.24O",0.02,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,40.7524,-1,5.14665,15,-999,999,38.7027,-1,5.4134,15,-999,999,"D2-F0-G1-hake-2"
"135",1157800,367042,4931500,0.10257102301531,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,31,-0.23,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92544.5,107577,105195,0,15.6829,NA,NA,2286.61,NA,NA,NA,NA,NA,NA,80.0354,0,0,0,0,0,791241,240551,2996230,0.158528217126189,0,0.22,6.34587,54.8039,0.324955,0.0938446,0.194454,7e-06,2.95,31,-0.23,1,0,1,1,1,1,14.6123,0.82,1.4,0,0,0,0,0,0.0545976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92544.5,3700.53,8.53403e-13,0,-168.513,NA,NA,3790.34,NA,NA,NA,NA,NA,NA,78.698,0,0,0.00106733,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-hake",3,"D2","F0","G1",NA,NA,"hake",0.00841604,"#V3.24O",0.0227777777777778,FALSE,NA,NA,45.1,-1,5.52,15,-999,999,38.94,-1,5.53,15,-999,999,40.5703,-1,5.12148,15,-999,999,35.2322,-1,5.05395,15,-999,999,"D2-F0-G1-hake-3"
