"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year","ID"
"4502",4082630000,63699200,0,4000540000,124195000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",2,"F0-D1-E0-R0-X1-cow-21"
"4503",4088690000,136324000,0,4000580000,123857000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",3,"F0-D1-E0-R0-X1-cow-21"
"4504",4085770000,144606000,0,4000500000,123523000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",4,"F0-D1-E0-R0-X1-cow-21"
"4505",4047050000,94715700,0,3999970000,123191000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",5,"F0-D1-E0-R0-X1-cow-21"
"4506",4020640000,108287000,0,3998880000,122862000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",6,"F0-D1-E0-R0-X1-cow-21"
"4507",3994780000,97244900,0,3996950000,122534000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",7,"F0-D1-E0-R0-X1-cow-21"
"4508",3950480000,155271000,0,3994130000,122210000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",8,"F0-D1-E0-R0-X1-cow-21"
"4509",3896700000,94075100,0,3989850000,121886000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",9,"F0-D1-E0-R0-X1-cow-21"
"4510",3845760000,117839000,0,3984420000,121565000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",10,"F0-D1-E0-R0-X1-cow-21"
"4511",3813920000,70931800,0,3978090000,121250000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",11,"F0-D1-E0-R0-X1-cow-21"
"4512",3773810000,92012800,0,3.971e+09,120943000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",12,"F0-D1-E0-R0-X1-cow-21"
"4513",3728480000,141979000,0,3963250000,120645000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",13,"F0-D1-E0-R0-X1-cow-21"
"4514",3658160000,124982000,0,3.955e+09,120358000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",14,"F0-D1-E0-R0-X1-cow-21"
"4515",3594140000,130330000,0,3946380000,120085000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",15,"F0-D1-E0-R0-X1-cow-21"
"4516",3559450000,127112000,0,3937510000,119832000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",16,"F0-D1-E0-R0-X1-cow-21"
"4517",3545270000,111548000,0,3928470000,119511000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",17,"F0-D1-E0-R0-X1-cow-21"
"4518",3552370000,182499000,0,3919350000,119232000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",18,"F0-D1-E0-R0-X1-cow-21"
"4519",3569010000,214302000,0,3910200000,118947000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",19,"F0-D1-E0-R0-X1-cow-21"
"4520",3602500000,121446000,0,3901020000,118707000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",20,"F0-D1-E0-R0-X1-cow-21"
"4521",3694720000,86124800,0,3891870000,118509000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",21,"F0-D1-E0-R0-X1-cow-21"
"4522",3823760000,210141000,0,3882750000,118387000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",22,"F0-D1-E0-R0-X1-cow-21"
"4523",3919750000,121512000,0,3873750000,118342000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",23,"F0-D1-E0-R0-X1-cow-21"
"4524",3997130000,215684000,0,3864860000,118488000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",24,"F0-D1-E0-R0-X1-cow-21"
"4525",4092760000,134193000,0,3856330000,118966000,0,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",25,"F0-D1-E0-R0-X1-cow-21"
"4526",4179840000,81057800,0.07,3848400000,112650000,0.0735223,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",26,"F0-D1-E0-R0-X1-cow-21"
"4527",4007930000,134186000,0.07,3578340000,111031000,0.07604,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",27,"F0-D1-E0-R0-X1-cow-21"
"4528",3810100000,75596300,0.07,3329760000,109286000,0.0774373,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",28,"F0-D1-E0-R0-X1-cow-21"
"4529",3589400000,33449800,0.07,3105680000,107340000,0.077955,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",29,"F0-D1-E0-R0-X1-cow-21"
"4530",3370420000,81183800,0.07,2912440000,105340000,0.0779897,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",30,"F0-D1-E0-R0-X1-cow-21"
"4531",3118560000,122510000,0.07,2749520000,103602000,0.0761109,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",31,"F0-D1-E0-R0-X1-cow-21"
"4532",2847060000,53620200,0.07,2621080000,101924000,0.0727631,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",32,"F0-D1-E0-R0-X1-cow-21"
"4533",2610340000,173052000,0.07,2517370000,99485800,0.069926,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",33,"F0-D1-E0-R0-X1-cow-21"
"4534",2413330000,101097000,0.07,2438130000,99285100,0.0674182,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",34,"F0-D1-E0-R0-X1-cow-21"
"4535",2254300000,143241000,0.07,2377040000,105822000,0.06528,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",35,"F0-D1-E0-R0-X1-cow-21"
"4536",2174120000,152347000,0.07,2328780000,107803000,0.0653703,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",36,"F0-D1-E0-R0-X1-cow-21"
"4537",2126050000,75080900,0.07,2290200000,89328900,0.0657791,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",37,"F0-D1-E0-R0-X1-cow-21"
"4538",2128320000,81252900,0.07,2262840000,85811000,0.0674484,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",38,"F0-D1-E0-R0-X1-cow-21"
"4539",2145290000,208955000,0.07,2231080000,165478000,0.0690607,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",39,"F0-D1-E0-R0-X1-cow-21"
"4540",2130120000,71739400,0.07,2187200000,81682900,0.0695984,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",40,"F0-D1-E0-R0-X1-cow-21"
"4541",2128330000,151463000,0.07,2184110000,100278000,0.0705404,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",41,"F0-D1-E0-R0-X1-cow-21"
"4542",2162700000,109946000,0.07,2204900000,104311000,0.0714546,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",42,"F0-D1-E0-R0-X1-cow-21"
"4543",2172580000,74169600,0.07,2176850000,104815000,0.0716132,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",43,"F0-D1-E0-R0-X1-cow-21"
"4544",2197280000,89624800,0.07,2175240000,105833000,0.0738159,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",44,"F0-D1-E0-R0-X1-cow-21"
"4545",2195680000,114495000,0.07,2153020000,113612000,0.0744501,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",45,"F0-D1-E0-R0-X1-cow-21"
"4546",2161120000,126891000,0.07,2205170000,128061000,0.0716166,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",46,"F0-D1-E0-R0-X1-cow-21"
"4547",2118150000,88273900,0.07,2158190000,99986100,0.0701912,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",47,"F0-D1-E0-R0-X1-cow-21"
"4548",2087860000,119083000,0.07,2167550000,144750000,0.0720374,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",48,"F0-D1-E0-R0-X1-cow-21"
"4549",2066280000,91229600,0.07,2190940000,90627900,0.0668555,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",49,"F0-D1-E0-R0-X1-cow-21"
"4550",2042020000,85520300,0.07,2229310000,89552900,0.0661529,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",50,"F0-D1-E0-R0-X1-cow-21"
"4551",2025530000,94382800,0.07,2283620000,90771500,0.0637892,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",51,"F0-D1-E0-R0-X1-cow-21"
"4552",1997680000,183377000,0.07,2335870000,126237000,0.0617253,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",52,"F0-D1-E0-R0-X1-cow-21"
"4553",1962310000,133733000,0.07,2292220000,172714000,0.0611878,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",53,"F0-D1-E0-R0-X1-cow-21"
"4554",1952200000,45010000,0.07,2324360000,61472800,0.0614302,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",54,"F0-D1-E0-R0-X1-cow-21"
"4555",1.995e+09,100013000,0.07,2355150000,102731000,0.0623926,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",55,"F0-D1-E0-R0-X1-cow-21"
"4556",2024220000,55065200,0.07,2395850000,92149700,0.0613157,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",56,"F0-D1-E0-R0-X1-cow-21"
"4557",2010980000,154313000,0.07,2380790000,159241000,0.0608992,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",57,"F0-D1-E0-R0-X1-cow-21"
"4558",1979910000,150387000,0.07,2328900000,123035000,0.0599214,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",58,"F0-D1-E0-R0-X1-cow-21"
"4559",1938470000,142695000,0.07,2430850000,127251000,0.0578991,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",59,"F0-D1-E0-R0-X1-cow-21"
"4560",1945900000,79055800,0.07,2427680000,79214700,0.0577059,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",60,"F0-D1-E0-R0-X1-cow-21"
"4561",1986330000,162966000,0.07,2475280000,130864000,0.0557555,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",61,"F0-D1-E0-R0-X1-cow-21"
"4562",2030150000,57528500,0.07,2452810000,91291900,0.0563015,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",62,"F0-D1-E0-R0-X1-cow-21"
"4563",2062640000,63870200,0.07,2489190000,94932600,0.057905,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",63,"F0-D1-E0-R0-X1-cow-21"
"4564",2097350000,178514000,0.07,2483580000,154288000,0.0596753,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",64,"F0-D1-E0-R0-X1-cow-21"
"4565",2075090000,158384000,0.07,2476030000,98060200,0.0580729,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",65,"F0-D1-E0-R0-X1-cow-21"
"4566",2049130000,105657000,0.07,2470320000,125928000,0.0567731,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",66,"F0-D1-E0-R0-X1-cow-21"
"4567",2075700000,129364000,0.07,2500220000,132910000,0.0576631,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",67,"F0-D1-E0-R0-X1-cow-21"
"4568",2116800000,78302500,0.07,2547480000,89305300,0.0595734,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",68,"F0-D1-E0-R0-X1-cow-21"
"4569",2149040000,133813000,0.07,2477620000,94406100,0.0588162,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",69,"F0-D1-E0-R0-X1-cow-21"
"4570",2169420000,92224600,0.07,2521850000,91501500,0.0597612,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",70,"F0-D1-E0-R0-X1-cow-21"
"4571",2165480000,108524000,0.07,2482380000,114473000,0.0699466,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",71,"F0-D1-E0-R0-X1-cow-21"
"4572",2161490000,134277000,0.07,2419500000,132868000,0.0703405,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",72,"F0-D1-E0-R0-X1-cow-21"
"4573",2139890000,50655100,0.07,2360360000,59563400,0.0716395,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",73,"F0-D1-E0-R0-X1-cow-21"
"4574",2124570000,159618000,0.07,2337330000,199536000,0.0729383,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",74,"F0-D1-E0-R0-X1-cow-21"
"4575",2104730000,202040000,0.07,2094500000,143609000,0.068261,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",75,"F0-D1-E0-R0-X1-cow-21"
"4576",2069700000,97879400,0.07,2140140000,105464000,0.0676823,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",76,"F0-D1-E0-R0-X1-cow-21"
"4577",2095860000,155758000,0.07,2490640000,159846000,0.0653126,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",77,"F0-D1-E0-R0-X1-cow-21"
"4578",2158020000,117503000,0.07,2485860000,123687000,0.067145,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",78,"F0-D1-E0-R0-X1-cow-21"
"4579",2207350000,113681000,0.07,2572760000,128886000,0.0645904,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",79,"F0-D1-E0-R0-X1-cow-21"
"4580",2263800000,84535100,0.07,2650170000,88631900,0.0728222,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",80,"F0-D1-E0-R0-X1-cow-21"
"4581",2296620000,147559000,0.07,2621060000,150207000,0.0755238,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",81,"F0-D1-E0-R0-X1-cow-21"
"4582",2300260000,76827600,0.07,2565310000,94998000,0.0715635,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",82,"F0-D1-E0-R0-X1-cow-21"
"4583",2283650000,185206000,0.07,2203500000,132753000,0.0725584,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",83,"F0-D1-E0-R0-X1-cow-21"
"4584",2267270000,93078200,0.07,2185930000,105426000,0.0716484,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",84,"F0-D1-E0-R0-X1-cow-21"
"4585",2246050000,117928000,0.07,2186480000,96003900,0.0724395,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",85,"F0-D1-E0-R0-X1-cow-21"
"4586",2256810000,56843300,0.07,2752490000,49647200,0.0680924,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",86,"F0-D1-E0-R0-X1-cow-21"
"4587",2248080000,140915000,0.07,2677740000,115025000,0.0681249,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",87,"F0-D1-E0-R0-X1-cow-21"
"4588",2223270000,70961900,0.07,2628230000,74939900,0.0764165,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",88,"F0-D1-E0-R0-X1-cow-21"
"4589",2176070000,84931300,0.07,2515370000,77226800,0.0766294,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",89,"F0-D1-E0-R0-X1-cow-21"
"4590",2139700000,77112800,0.07,1955220000,84483900,0.0714885,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",90,"F0-D1-E0-R0-X1-cow-21"
"4591",2079560000,114332000,0.07,1839440000,129851000,0.0719011,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",91,"F0-D1-E0-R0-X1-cow-21"
"4592",2012660000,71334600,0.07,1960260000,102776000,0.0724722,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",92,"F0-D1-E0-R0-X1-cow-21"
"4593",1949240000,84946500,0.07,1917900000,74560800,0.0722331,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",93,"F0-D1-E0-R0-X1-cow-21"
"4594",1899920000,129505000,0.07,1812520000,140251000,0.0619953,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",94,"F0-D1-E0-R0-X1-cow-21"
"4595",1844840000,51535800,0.07,1829100000,47500500,0.0618561,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",95,"F0-D1-E0-R0-X1-cow-21"
"4596",1808690000,156775000,0.07,1975650000,157832000,0.0727112,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",96,"F0-D1-E0-R0-X1-cow-21"
"4597",1788550000,59075400,0.07,2233590000,63701900,0.0739062,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",97,"F0-D1-E0-R0-X1-cow-21"
"4598",1769400000,158675000,0.07,1864590000,122050000,0.0730297,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",98,"F0-D1-E0-R0-X1-cow-21"
"4599",1780520000,86161200,0.07,2135830000,108180000,0.06098,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",99,"F0-D1-E0-R0-X1-cow-21"
"4600",1787230000,200603000,0.07,2220310000,112385000,0.0633163,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",100,"F0-D1-E0-R0-X1-cow-21"
"4601",4082630000,292264000,0,4403170000,132784000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",1,"F0-D1-E0-R0-X1-cow-22"
"4602",4082630000,94221000,0,4403170000,132389000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",2,"F0-D1-E0-R0-X1-cow-22"
"4603",4128200000,95416300,0,4403140000,131993000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",3,"F0-D1-E0-R0-X1-cow-22"
"4604",4242200000,162274000,0,4402820000,131595000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",4,"F0-D1-E0-R0-X1-cow-22"
"4605",4304020000,45172600,0,4401710000,131192000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",5,"F0-D1-E0-R0-X1-cow-22"
"4606",4338710000,111592000,0,4399580000,130783000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",6,"F0-D1-E0-R0-X1-cow-22"
"4607",4343270000,195509000,0,4396370000,130368000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",7,"F0-D1-E0-R0-X1-cow-22"
"4608",4277480000,93654200,0,4392110000,129946000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",8,"F0-D1-E0-R0-X1-cow-22"
"4609",4218040000,105767000,0,4386840000,129517000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",9,"F0-D1-E0-R0-X1-cow-22"
"4610",4184360000,169777000,0,4380360000,129081000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",10,"F0-D1-E0-R0-X1-cow-22"
"4611",4128430000,45402800,0,4372800000,128637000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",11,"F0-D1-E0-R0-X1-cow-22"
"4612",4083420000,157227000,0,4364270000,128185000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",12,"F0-D1-E0-R0-X1-cow-22"
"4613",4045160000,167909000,0,4354870000,127723000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",13,"F0-D1-E0-R0-X1-cow-22"
"4614",3977960000,87308500,0,4344700000,127252000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",14,"F0-D1-E0-R0-X1-cow-22"
"4615",3952590000,207332000,0,4333820000,126753000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",15,"F0-D1-E0-R0-X1-cow-22"
"4616",3944040000,95131800,0,4322300000,126248000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",16,"F0-D1-E0-R0-X1-cow-22"
"4617",3943520000,141039000,0,4310180000,125739000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",17,"F0-D1-E0-R0-X1-cow-22"
"4618",3981900000,91939100,0,4297480000,125239000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",18,"F0-D1-E0-R0-X1-cow-22"
"4619",4000720000,147503000,0,4284230000,124708000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",19,"F0-D1-E0-R0-X1-cow-22"
"4620",4013570000,232043000,0,4270490000,124195000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",20,"F0-D1-E0-R0-X1-cow-22"
"4621",4005610000,135629000,0,4256300000,123691000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",21,"F0-D1-E0-R0-X1-cow-22"
"4622",4034920000,85100900,0,4241680000,123199000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",22,"F0-D1-E0-R0-X1-cow-22"
"4623",4114170000,108260000,0,4226700000,122647000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",23,"F0-D1-E0-R0-X1-cow-22"
"4624",4169710000,124067000,0,4211410000,122163000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",24,"F0-D1-E0-R0-X1-cow-22"
"4625",4182300000,84510500,0,4195860000,121380000,0,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",25,"F0-D1-E0-R0-X1-cow-22"
"4626",4169080000,140612000,0.07,4180060000,120564000,0.0787658,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",26,"F0-D1-E0-R0-X1-cow-22"
"4627",3855370000,80998300,0.07,3860300000,118691000,0.0787266,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",27,"F0-D1-E0-R0-X1-cow-22"
"4628",3553810000,46348800,0.07,3582970000,116651000,0.0782575,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",28,"F0-D1-E0-R0-X1-cow-22"
"4629",3289690000,146764000,0.07,3347760000,115362000,0.0777601,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",29,"F0-D1-E0-R0-X1-cow-22"
"4630",3023250000,99153400,0.07,3148790000,130487000,0.0758816,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",30,"F0-D1-E0-R0-X1-cow-22"
"4631",2777680000,210741000,0.07,2984320000,109823000,0.0737275,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",31,"F0-D1-E0-R0-X1-cow-22"
"4632",2596010000,139046000,0.07,2861380000,146421000,0.072486,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",32,"F0-D1-E0-R0-X1-cow-22"
"4633",2474550000,73488900,0.07,2772340000,122299000,0.072357,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",33,"F0-D1-E0-R0-X1-cow-22"
"4634",2443530000,157165000,0.07,2709160000,103945000,0.0743237,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",34,"F0-D1-E0-R0-X1-cow-22"
"4635",2420490000,106444000,0.07,2676020000,101085000,0.0748135,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",35,"F0-D1-E0-R0-X1-cow-22"
"4636",2390770000,88084300,0.07,2630770000,99851700,0.0751902,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",36,"F0-D1-E0-R0-X1-cow-22"
"4637",2381200000,57171500,0.07,2558140000,95202700,0.0766127,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",37,"F0-D1-E0-R0-X1-cow-22"
"4638",2350610000,96323300,0.07,2484350000,95925700,0.0779475,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",38,"F0-D1-E0-R0-X1-cow-22"
"4639",2288400000,216554000,0.07,2394700000,100577000,0.0770509,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",39,"F0-D1-E0-R0-X1-cow-22"
"4640",2198990000,95689000,0.07,2330960000,106035000,0.076575,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",40,"F0-D1-E0-R0-X1-cow-22"
"4641",2148530000,104768000,0.07,2265670000,105547000,0.0776056,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",41,"F0-D1-E0-R0-X1-cow-22"
"4642",2160580000,98396600,0.07,2209080000,122139000,0.0806492,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",42,"F0-D1-E0-R0-X1-cow-22"
"4643",2159210000,58240600,0.07,2165390000,87581000,0.0820484,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",43,"F0-D1-E0-R0-X1-cow-22"
"4644",2152410000,100510000,0.07,2141710000,109869000,0.0832304,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",44,"F0-D1-E0-R0-X1-cow-22"
"4645",2121580000,164813000,0.07,2.121e+09,126254000,0.0826544,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",45,"F0-D1-E0-R0-X1-cow-22"
"4646",2063410000,77575000,0.07,2088960000,69861400,0.0811291,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",46,"F0-D1-E0-R0-X1-cow-22"
"4647",2028580000,158383000,0.07,2086740000,167770000,0.0803492,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",47,"F0-D1-E0-R0-X1-cow-22"
"4648",2022980000,162362000,0.07,2086220000,140585000,0.0807526,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",48,"F0-D1-E0-R0-X1-cow-22"
"4649",2018210000,86280900,0.07,2085970000,123581000,0.0803483,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",49,"F0-D1-E0-R0-X1-cow-22"
