"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian","ID"
"33",1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11621.8,9.17417e-07,0,-252.573,NA,NA,0.0783288,42.8342,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1904610000,193371000,4.436e+09,0.65809738503156,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.805,0.65,0.4,0,0,0,0,0,-0.122194,0,2.79805,-1,0.196899,15,-999,-999,2.27354,-1,-0.287308,15,-999,-999,164501000,197.984,1.4327e-17,0,-13.064,NA,NA,NA,264.748,NA,NA,NA,NA,NA,-53.7768,0,0.0750817,0.00150163,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",8,"F0","D1","E0","R0","X1","cow",0.000550554,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-8"
"34",1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11624.7,1.01558e-06,0,-252.573,NA,NA,0.0783089,42.6479,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1702500000,192171000,4565540000,0.604149782939148,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7452,0.65,0.4,0,0,0,0,0,-0.146662,0,2.76836,-1,0.148856,15,-999,-999,2.13389,-1,-0.488839,15,-999,-999,146300000,223.458,6.68142e-18,0,-12.8142,NA,NA,NA,284.844,NA,NA,NA,NA,NA,-48.6539,0,0.0802829,0.00160566,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",9,"F0","D1","E0","R0","X1","cow",1.05521e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-9"
"35",1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11630.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,44.6427,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1409440000,150038000,4613150000,0.500915860095596,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6552,0.65,0.4,0,0,0,0,0,0.0398413,0,2.58319,-1,-0.39952,15,-999,-999,2.73506,-1,0.487214,15,-999,-999,153779000,224.043,5.71861e-17,0,-14.1306,NA,NA,NA,285.492,NA,NA,NA,NA,NA,-47.3895,0,0.0702537,0.00140507,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",10,"F0","D1","E0","R0","X1","cow",9.44603e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-10"
"36",1.408e+09,170594000,4082630000,0.545814830146254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,154270000,11617.4,1.1386e-06,0,-252.573,NA,NA,0.0783164,42.6828,11784.2,NA,NA,NA,NA,42.7618,0,0,0,0,0,1649500000,192097000,3734400000,0.756204477292202,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6557,0.65,0.4,0,0,0,0,0,0.0449965,0,2.74595,-1,0.0773956,15,-999,-999,2.48283,-1,0.0619274,15,-999,-999,154270000,199.018,5.73135e-17,0,-19.3596,NA,NA,NA,271.639,NA,NA,NA,NA,NA,-53.3328,0,0.0703508,0.00140702,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",11,"F0","D1","E0","R0","X1","cow",8.67566e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-11"
"37",1.408e+09,170594000,4082630000,0.681582705265968,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,192638000,11635.5,1.00868e-06,0,-252.573,NA,NA,0.078353,44.8521,11784.9,NA,NA,NA,NA,57.9527,0,0,0,0,0,1612690000,187698000,4556450000,0.569026325319053,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7654,0.65,0.4,0,0,0,0,0,0.0164195,0,2.58481,-1,-0.00993125,15,-999,-999,2.67793,-1,0.291148,15,-999,-999,192638000,219.579,3.96775e-17,0,-15.864,NA,NA,NA,286.511,NA,NA,NA,NA,NA,-51.1389,0,0.0688265,0.00137653,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",12,"F0","D1","E0","R0","X1","cow",3.88872e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-12"
"38",1.408e+09,170594000,4082630000,0.510178487886485,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,143909000,11620.6,9.04877e-07,0,-252.573,NA,NA,0.0783016,43.2236,11783.6,NA,NA,NA,NA,46.0246,0,0,0,0,0,1913430000,200219000,5647150000,0.49946433156548,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8175,0.65,0.4,0,0,0,0,0,-0.0957749,0,2.71504,-1,-0.0408286,15,-999,-999,2.18065,-1,-0.301776,15,-999,-999,143909000,198.826,5.18619e-17,0,-19.4194,NA,NA,NA,273.139,NA,NA,NA,NA,NA,-54.975,0,0.0798664,0.00159733,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",13,"F0","D1","E0","R0","X1","cow",7.92169e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-13"
"39",1.408e+09,170594000,4082630000,0.534912544119844,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,150397000,11611.7,9.47108e-07,0,-252.573,NA,NA,0.0783056,42.5413,11784,NA,NA,NA,NA,37.3791,0,0,0,0,0,1937310000,186163000,5109740000,0.519666362672073,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8323,0.65,0.4,0,0,0,0,0,-0.0833621,0,2.52778,-1,-0.162131,15,-999,-999,2.13231,-1,-0.285233,15,-999,-999,150397000,221.101,2.7007e-17,0,-17.4089,NA,NA,NA,290.877,NA,NA,NA,NA,NA,-52.453,0,0.0843529,0.00168706,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",14,"F0","D1","E0","R0","X1","cow",6.62135e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-14"
"40",1.408e+09,170594000,4082630000,0.449161447400328,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,127328000,11623.1,1.12791e-06,0,-252.573,NA,NA,0.0782829,42.6368,11784.2,NA,NA,NA,NA,48.4975,0,0,0,0,0,1451110000,187834000,4124880000,0.523348558018658,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7338,0.65,0.4,0,0,0,0,0,-0.0921248,0,2.60247,-1,-0.098361,15,-999,-999,2.13835,-1,-0.408692,15,-999,-999,127328000,229.29,1.88681e-17,0,-12.109,NA,NA,NA,290.937,NA,NA,NA,NA,NA,-49.6228,0,0.0837566,0.00167513,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",15,"F0","D1","E0","R0","X1","cow",0.00047374,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-15"
"41",1.408e+09,170594000,4082630000,0.75079544313347,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,216205000,11629.1,9.73659e-07,0,-252.573,NA,NA,0.0783562,46.1007,11784.6,NA,NA,NA,NA,50.6279,0,0,0,0,0,1673620000,187525000,5173760000,0.574674897946561,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8423,0.65,0.4,0,0,0,0,0,-0.0255346,0,2.64329,-1,-0.145673,15,-999,-999,2.07577,-1,-0.569387,15,-999,-999,216205000,212.725,9.49487e-18,0,-14.2312,NA,NA,NA,278.415,NA,NA,NA,NA,NA,-51.5472,0,0.086395,0.0017279,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",16,"F0","D1","E0","R0","X1","cow",7.89053e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-16"
"42",1.408e+09,170594000,4082630000,0.517595275594409,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,145464000,11614.6,7.61108e-07,0,-252.573,NA,NA,0.0783059,41.1498,11784.3,NA,NA,NA,NA,41.3784,0,0,0,0,0,1794900000,189447000,4807850000,0.518267000842372,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8405,0.65,0.4,0,0,0,0,0,0.044966,0,2.69338,-1,0.0122029,15,-999,-999,2.30803,-1,-0.247783,15,-999,-999,145464000,215.446,5.23315e-18,0,-16.235,NA,NA,NA,284.952,NA,NA,NA,NA,NA,-53.3491,0,0.0770317,0.00154063,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",17,"F0","D1","E0","R0","X1","cow",5.32362e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-17"
"43",1.408e+09,170594000,4082630000,0.58747425066685,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164861000,11628.3,1.08523e-06,0,-252.573,NA,NA,0.0783187,42.9424,11785.2,NA,NA,NA,NA,52.4407,0,0,0,0,0,1865770000,198036000,4443750000,0.635580309423347,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7496,0.65,0.4,0,0,0,0,0,-0.00134793,0,2.69833,-1,0.025362,15,-999,-999,2.23372,-1,-0.37978,15,-999,-999,164861000,179.921,1.579e-17,0,-12.72,NA,NA,NA,241.076,NA,NA,NA,NA,NA,-48.5154,0,0.0793628,0.00158726,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",18,"F0","D1","E0","R0","X1","cow",6.59003e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-18"
"44",1.408e+09,170594000,4082630000,0.452573463674151,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128024000,11647.2,1.25192e-06,0,-252.573,NA,NA,0.0782805,42.684,11785.9,NA,NA,NA,NA,70.8261,0,0,0,0,0,1453770000,154967000,4636940000,0.507252627810582,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6852,0.65,0.4,0,0,0,0,0,-0.0879681,0,2.63683,-1,-0.209429,15,-999,-999,2.27779,-1,-0.250095,15,-999,-999,128024000,198.697,3.38701e-17,0,-13.5664,NA,NA,NA,261.963,NA,NA,NA,NA,NA,-49.7815,0,0.0802817,0.00160563,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",19,"F0","D1","E0","R0","X1","cow",0.00086417,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-19"
"45",1.408e+09,170594000,4082630000,0.387186690932071,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,110244000,11629.1,1.42511e-06,0,-252.573,NA,NA,0.0782825,40.3841,11784.6,NA,NA,NA,NA,56.427,0,0,0,0,0,1454200000,181258000,4343110000,0.407827570565793,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6565,0.65,0.4,0,0,0,0,0,0.0492122,0,2.61029,-1,-0.145403,15,-999,-999,2.58217,-1,0.329122,15,-999,-999,110244000,213.82,1.41579e-17,0,-13.3682,NA,NA,NA,277.85,NA,NA,NA,NA,NA,-50.7342,0,0.0706507,0.00141301,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",20,"F0","D1","E0","R0","X1","cow",5.90274e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-20"
"46",1.408e+09,170594000,4082630000,0.437764382273192,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,124184000,11624.7,1.01625e-06,0,-252.573,NA,NA,0.078284,41.2744,11785.2,NA,NA,NA,NA,50.5516,0,0,0,0,0,1589350000,188631000,4000540000,0.555002574652422,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6395,0.65,0.4,0,0,0,0,0,-0.00559215,0,2.73907,-1,0.0114619,15,-999,-999,1.76493,-1,-0.990629,15,-999,-999,124184000,202.405,8.04642e-18,0,-9.05058,NA,NA,NA,265.377,NA,NA,NA,NA,NA,-54.0185,0,0.0951822,0.00190364,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",21,"F0","D1","E0","R0","X1","cow",6.34969e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-21"
"47",1.408e+09,170594000,4082630000,0.448794037177016,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126845000,11636.2,1.16201e-06,0,-252.573,NA,NA,0.0782954,41.2944,11785.6,NA,NA,NA,NA,61.58,0,0,0,0,0,1537610000,175123000,4403170000,0.479438677134882,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7045,0.65,0.4,0,0,0,0,0,-0.0586293,0,2.65613,-1,-0.069219,15,-999,-999,2.23377,-1,-0.291202,15,-999,-999,126845000,224.056,2.95753e-17,0,-16.3699,NA,NA,NA,289.915,NA,NA,NA,NA,NA,-49.5713,0,0.079901,0.00159802,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",22,"F0","D1","E0","R0","X1","cow",9.84482e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-22"
"48",1.408e+09,170594000,4082630000,0.578181221418546,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,162794000,11616.3,1.11128e-06,0,-252.573,NA,NA,0.0783287,43.0841,11784.2,NA,NA,NA,NA,41.2949,0,0,0,0,0,1881230000,187591000,4277280000,0.770529401862866,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7306,0.65,0.4,0,0,0,0,0,-0.0400936,0,2.61604,-1,-0.0943901,15,-999,-999,2.68426,-1,0.316693,15,-999,-999,162794000,198.325,7.0477e-18,0,-9.01578,NA,NA,NA,262.065,NA,NA,NA,NA,NA,-54.7948,0,0.068817,0.00137634,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",23,"F0","D1","E0","R0","X1","cow",9.15491e-05,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-23"
"49",1.408e+09,170594000,4082630000,0.607799384220466,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,170357000,11624.4,9.76522e-07,0,-252.573,NA,NA,0.0783328,42.9444,11784.7,NA,NA,NA,NA,48.974,0,0,0,0,0,1722700000,224053000,4212820000,0.717825589510114,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8278,0.65,0.4,0,0,0,0,0,-0.218018,0,2.76569,-1,0.0788909,15,-999,-999,2.46095,-1,0.0552298,15,-999,-999,170357000,214.265,1.33577e-18,0,-8.88426,NA,NA,NA,279.538,NA,NA,NA,NA,NA,-56.4599,0,0.0704547,0.00140909,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",24,"F0","D1","E0","R0","X1","cow",0.000631822,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-24"
"50",1.408e+09,170594000,4082630000,0.452193806443396,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,127559000,11633.3,1.25607e-06,0,-252.573,NA,NA,0.0782807,41.6516,11785,NA,NA,NA,NA,58.9351,0,0,0,0,0,1819210000,186831000,4495540000,0.533717862592703,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7212,0.65,0.4,0,0,0,0,0,-0.122046,0,2.85082,-1,0.381254,15,-999,-999,2.3502,-1,-0.153835,15,-999,-999,127559000,239.305,9.42877e-17,0,-15.7949,NA,NA,NA,302.551,NA,NA,NA,NA,NA,-47.5234,0,0.0705502,0.001411,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D1-E0-R0-X1-cow",25,"F0","D1","E0","R0","X1","cow",0.000195511,"#V3.24O",NA,FALSE,"F0-D1-E0-R0-X1-cow-25"
"51",1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11635.8,9.16238e-07,0,-252.573,NA,NA,0.0782981,42.2494,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1455420000,171798000,3925620000,0.520348378090595,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.619,0.65,0.4,0,0,0,0,0,-0.00831263,0,2.71341,-1,0.0624093,15,-999,-999,2.36384,-1,0.0478305,15,-999,-999,128595000,273.061,1.18714e-17,0,-17.4098,NA,NA,NA,335.534,NA,NA,NA,NA,NA,-45.1373,0,0.0728662,0.00145732,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",1,"F0","D2","E0","R0","X2","cow",3.38461e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-1"
"52",1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11629.8,1.0984e-06,0,-252.573,NA,NA,0.0783099,43.8829,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1594170000,180060000,4418280000,0.632212082529853,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6877,0.65,0.4,0,0,0,0,0,0.0121563,0,2.70083,-1,-0.0198667,15,-999,-999,2.37915,-1,-0.0708239,15,-999,-999,148811000,251.357,3.63532e-17,0,-13.0079,NA,NA,NA,308.384,NA,NA,NA,NA,NA,-44.0953,0,0.0744701,0.0014894,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",2,"F0","D2","E0","R0","X2","cow",4.30668e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-2"
"53",1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11630.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,41.6537,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1689220000,189523000,4762720000,0.648795226257265,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7637,0.65,0.4,0,0,0,0,0,-0.200338,0,2.84091,-1,0.143648,15,-999,-999,2.3617,-1,-0.093302,15,-999,-999,126631000,297.25,2.24689e-17,0,-13.8065,NA,NA,NA,355.331,NA,NA,NA,NA,NA,-44.3477,0,0.0717379,0.00143476,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",3,"F0","D2","E0","R0","X2","cow",0.000130247,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-3"
"54",1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11626,1.10128e-06,0,-252.573,NA,NA,0.0782843,41.7133,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1534270000,166358000,4674120000,0.486555758089223,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7185,0.65,0.4,0,0,0,0,0,0.0458534,0,2.74172,-1,0.0442702,15,-999,-999,2.41395,-1,0.0230496,15,-999,-999,131157000,283.756,2.72645e-17,0,-14.0584,NA,NA,NA,343.214,NA,NA,NA,NA,NA,-45.4727,0,0.0720417,0.00144083,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D2-E0-R0-X2-cow",4,"F0","D2","E0","R0","X2","cow",8.10119e-05,"#V3.24O",NA,FALSE,"F0-D2-E0-R0-X2-cow-4"
