"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","ID"
"5958",1823600,1001590,0.195096,1937110,903413,0.169291,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",58,"D3-F0-G0-X3-hake-age-6"
"5959",1867650,2689910,0.195096,1927970,2433720,0.195867,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",59,"D3-F0-G0-X3-hake-age-6"
"5960",1991280,339440,0.195096,1967710,366698,0.24965,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",60,"D3-F0-G0-X3-hake-age-6"
"5961",1845990,3709080,0.195096,1685880,3085510,0.203159,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",61,"D3-F0-G0-X3-hake-age-6"
"5962",1683670,1205850,0.195096,1509200,1207840,0.188383,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",62,"D3-F0-G0-X3-hake-age-6"
"5963",1533180,39786,0.195096,1378060,56488.4,0.200027,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",63,"D3-F0-G0-X3-hake-age-6"
"5964",1449700,37546.9,0.195096,1285490,57586.3,0.165063,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",64,"D3-F0-G0-X3-hake-age-6"
"5965",1451800,2502320,0.195096,1309570,2358150,0.180446,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",65,"D3-F0-G0-X3-hake-age-6"
"5966",1276340,1190930,0.195096,1168760,934995,0.209889,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",66,"D3-F0-G0-X3-hake-age-6"
"5967",1013460,5547280,0.195096,918123,5303060,0.177428,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",67,"D3-F0-G0-X3-hake-age-6"
"5968",897512,101690,0.195096,832786,113279,0.192039,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",68,"D3-F0-G0-X3-hake-age-6"
"5969",944434,3650880,0.195096,872742,3577290,0.188456,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",69,"D3-F0-G0-X3-hake-age-6"
"5970",1173770,1084740,0.195096,1086770,1083190,0.210338,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",70,"D3-F0-G0-X3-hake-age-6"
"5971",1392470,3251040,0.195096,1281320,3122910,0.195178,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",71,"D3-F0-G0-X3-hake-age-6"
"5972",1439290,4311480,0.195096,1338580,4064820,0.189584,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",72,"D3-F0-G0-X3-hake-age-6"
"5973",1490670,1439660,0.195096,1410810,1350020,0.185535,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",73,"D3-F0-G0-X3-hake-age-6"
"5974",1516700,501569,0.195096,1456260,468865,0.209698,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",74,"D3-F0-G0-X3-hake-age-6"
"5975",1694450,860626,0.195096,1605670,746603,0.188272,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",75,"D3-F0-G0-X3-hake-age-6"
"5976",1793560,3611980,0.195096,1702870,3133690,0.188765,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",76,"D3-F0-G0-X3-hake-age-6"
"5977",1632130,891069,0.195096,1552490,748739,0.17039,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",77,"D3-F0-G0-X3-hake-age-6"
"5978",1389650,221308,0.195096,1344120,147171,0.181869,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",78,"D3-F0-G0-X3-hake-age-6"
"5979",1322170,624615,0.195096,1263310,491894,0.216509,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",79,"D3-F0-G0-X3-hake-age-6"
"5980",1331570,236344,0.195096,1212940,248142,0.192264,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",80,"D3-F0-G0-X3-hake-age-6"
"5981",1173340,122581,0.195096,1051430,167775,0.18766,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",81,"D3-F0-G0-X3-hake-age-6"
"5982",964732,6922200,0.195096,856774,6560720,0.192543,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",82,"D3-F0-G0-X3-hake-age-6"
"5983",779325,1560660,0.195096,686727,1338990,0.214834,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",83,"D3-F0-G0-X3-hake-age-6"
"5984",640833,685177,0.195096,559521,751085,0.191005,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",84,"D3-F0-G0-X3-hake-age-6"
"5985",880747,140669,0.195096,805221,97728.3,0.18402,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",85,"D3-F0-G0-X3-hake-age-6"
"5986",1299340,3456950,0.195096,1209470,3208360,0.193184,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",86,"D3-F0-G0-X3-hake-age-6"
"5987",1346340,621237,0.195096,1253750,501351,0.213537,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",87,"D3-F0-G0-X3-hake-age-6"
"5988",1190280,6854610,0.195096,1093320,6614150,0.19337,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",88,"D3-F0-G0-X3-hake-age-6"
"5989",1134480,2387090,0.195096,1045140,2198520,0.180315,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",89,"D3-F0-G0-X3-hake-age-6"
"5990",1190530,221705,0.195096,1106890,116930,0.19022,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",90,"D3-F0-G0-X3-hake-age-6"
"5991",1431180,3140100,0.195096,1341370,2958940,0.215486,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",91,"D3-F0-G0-X3-hake-age-6"
"5992",1791700,1492680,0.195096,1660420,1673650,0.17931,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",92,"D3-F0-G0-X3-hake-age-6"
"5993",1771950,838663,0.195096,1658610,679661,0.18563,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",93,"D3-F0-G0-X3-hake-age-6"
"5994",1648590,1468950,0.195096,1550830,1425910,0.222721,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",94,"D3-F0-G0-X3-hake-age-6"
"5995",1590100,846556,0.195096,1472230,752509,0.186286,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",95,"D3-F0-G0-X3-hake-age-6"
"5996",1438170,594253,0.195096,1356600,544252,0.208586,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",96,"D3-F0-G0-X3-hake-age-6"
"5997",1271870,1175160,0.195096,1185340,1215270,0.19419,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",97,"D3-F0-G0-X3-hake-age-6"
"5998",1131800,3722570,0.195096,1056020,3541950,0.17536,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",98,"D3-F0-G0-X3-hake-age-6"
"5999",978807,6353480,0.195096,926995,5153370,0.194052,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",99,"D3-F0-G0-X3-hake-age-6"
"6000",878191,13929100,0.195096,835003,1128770,0.198278,"D3-F0-G0-X3-hake-age",6,"D3","F0","G0","X3","hake-age",100,"D3-F0-G0-X3-hake-age-6"
"6001",580652000,322.057,0,484634000,230.813,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",1,"D4-F0-G0-X4-yellow-age-1"
"6002",580653000,371.916,0,484635000,352.444,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",2,"D4-F0-G0-X4-yellow-age-1"
"6003",580656000,197.899,0,484637000,196.012,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",3,"D4-F0-G0-X4-yellow-age-1"
"6004",580659000,38.9278,0,484639000,96.4491,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",4,"D4-F0-G0-X4-yellow-age-1"
"6005",580662000,285.228,0,484642000,266.128,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",5,"D4-F0-G0-X4-yellow-age-1"
"6006",580669000,85.2664,0,484650000,87.3965,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",6,"D4-F0-G0-X4-yellow-age-1"
"6007",580678000,125.949,0,484660000,118.459,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",7,"D4-F0-G0-X4-yellow-age-1"
"6008",580693000,212.166,0,484678000,243.767,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",8,"D4-F0-G0-X4-yellow-age-1"
"6009",580716000,287.657,0,484708000,306.444,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",9,"D4-F0-G0-X4-yellow-age-1"
"6010",580749000,364.173,0,484759000,303.556,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",10,"D4-F0-G0-X4-yellow-age-1"
"6011",580790000,151.182,0,484838000,142.066,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",11,"D4-F0-G0-X4-yellow-age-1"
"6012",580825000,86.0332,0,484951000,112.748,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",12,"D4-F0-G0-X4-yellow-age-1"
"6013",580820000,180.932,0,485103000,138.34,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",13,"D4-F0-G0-X4-yellow-age-1"
"6014",580696000,178.343,0,485274000,156.225,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",14,"D4-F0-G0-X4-yellow-age-1"
"6015",580301000,59.1812,0,485409000,73.6662,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",15,"D4-F0-G0-X4-yellow-age-1"
"6016",579407000,126.611,0,485392000,152.978,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",16,"D4-F0-G0-X4-yellow-age-1"
"6017",577758000,137.828,0,485067000,160.176,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",17,"D4-F0-G0-X4-yellow-age-1"
"6018",575162000,199.183,0,484289000,166.459,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",18,"D4-F0-G0-X4-yellow-age-1"
"6019",571593000,227.97,0,482998000,212.725,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",19,"D4-F0-G0-X4-yellow-age-1"
"6020",567212000,182.381,0,481259000,162.937,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",20,"D4-F0-G0-X4-yellow-age-1"
"6021",562309000,383.153,0,479240000,351.348,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",21,"D4-F0-G0-X4-yellow-age-1"
"6022",557194000,363.781,0,477133000,312.875,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",22,"D4-F0-G0-X4-yellow-age-1"
"6023",552073000,349.653,0,475039000,300.279,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",23,"D4-F0-G0-X4-yellow-age-1"
"6024",546966000,464.176,0,472898000,474.345,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",24,"D4-F0-G0-X4-yellow-age-1"
"6025",541719000,336.244,0,470509000,262.73,0,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",25,"D4-F0-G0-X4-yellow-age-1"
"6026",536106000,127.939,0.04208,467643000,150.627,0.0502211,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",26,"D4-F0-G0-X4-yellow-age-1"
"6027",509337000,281.664,0.04208,442917000,222.7,0.0419227,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",27,"D4-F0-G0-X4-yellow-age-1"
"6028",483649000,357.848,0.04208,422539000,277.304,0.0477375,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",28,"D4-F0-G0-X4-yellow-age-1"
"6029",459211000,236.74,0.04208,400871000,199.937,0.0365962,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",29,"D4-F0-G0-X4-yellow-age-1"
"6030",436334000,198.267,0.04208,384651000,178.756,0.0489345,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",30,"D4-F0-G0-X4-yellow-age-1"
"6031",415408000,139.941,0.04208,365564000,107.938,0.0441085,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",31,"D4-F0-G0-X4-yellow-age-1"
"6032",396832000,387.597,0.04208,350203000,400.717,0.0525717,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",32,"D4-F0-G0-X4-yellow-age-1"
"6033",380926000,255.761,0.04208,334466000,241.25,0.0339936,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",33,"D4-F0-G0-X4-yellow-age-1"
"6034",367868000,115.964,0.04208,326795000,109.413,0.0427362,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",34,"D4-F0-G0-X4-yellow-age-1"
"6035",357660000,119.347,0.04208,318713000,109.628,0.0567244,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",35,"D4-F0-G0-X4-yellow-age-1"
"6036",350091000,223.182,0.04208,308982000,193.846,0.046513,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",36,"D4-F0-G0-X4-yellow-age-1"
"6037",344724000,102.015,0.04208,304063000,93.0868,0.0395182,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",37,"D4-F0-G0-X4-yellow-age-1"
"6038",340940000,191.803,0.04208,302280000,199.703,0.0507551,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",38,"D4-F0-G0-X4-yellow-age-1"
"6039",338068000,176.086,0.04208,298243000,154.581,0.0456958,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",39,"D4-F0-G0-X4-yellow-age-1"
"6040",335512000,141.826,0.04208,295708000,130.449,0.0459465,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",40,"D4-F0-G0-X4-yellow-age-1"
"6041",332863000,82.6828,0.04208,292886000,90.0204,0.0511411,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",41,"D4-F0-G0-X4-yellow-age-1"
"6042",329912000,113.492,0.04208,288380000,108.898,0.0362609,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",42,"D4-F0-G0-X4-yellow-age-1"
"6043",326585000,241.327,0.04208,287268000,212.221,0.0550274,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",43,"D4-F0-G0-X4-yellow-age-1"
"6044",322870000,218.131,0.04208,281089000,196.706,0.0457465,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",44,"D4-F0-G0-X4-yellow-age-1"
"6045",318773000,208.17,0.04208,277116000,218.976,0.0447199,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",45,"D4-F0-G0-X4-yellow-age-1"
"6046",314297000,115.512,0.04208,273253000,104.841,0.0459708,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",46,"D4-F0-G0-X4-yellow-age-1"
"6047",309408000,394.147,0.04208,268907000,341.292,0.0398824,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",47,"D4-F0-G0-X4-yellow-age-1"
"6048",304036000,188.943,0.04208,265708000,197.651,0.0357394,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",48,"D4-F0-G0-X4-yellow-age-1"
"6049",298137000,228.859,0.04208,263004000,192.2,0.0478596,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",49,"D4-F0-G0-X4-yellow-age-1"
"6050",291764000,144.287,0.04208,256967000,150.725,0.0462983,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",50,"D4-F0-G0-X4-yellow-age-1"
"6051",285052000,411.153,0.04208,251010000,408.267,0.0432376,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",51,"D4-F0-G0-X4-yellow-age-1"
"6052",278172000,192.478,0.04208,245589000,209.915,0.0426397,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",52,"D4-F0-G0-X4-yellow-age-1"
"6053",271290000,95.1672,0.04208,240265000,85.9531,0.045541,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",53,"D4-F0-G0-X4-yellow-age-1"
"6054",264575000,78.2053,0.04208,234436000,83.1954,0.049897,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",54,"D4-F0-G0-X4-yellow-age-1"
"6055",258212000,194.475,0.04208,228038000,156.709,0.0456049,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",55,"D4-F0-G0-X4-yellow-age-1"
"6056",252406000,146.84,0.04208,223081000,142.095,0.0420124,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",56,"D4-F0-G0-X4-yellow-age-1"
"6057",247366000,116.497,0.04208,219522000,118.919,0.0383487,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",57,"D4-F0-G0-X4-yellow-age-1"
"6058",243256000,73.5639,0.04208,217462000,72.7349,0.0474288,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",58,"D4-F0-G0-X4-yellow-age-1"
"6059",240141000,328.105,0.04208,214517000,310.545,0.0419116,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",59,"D4-F0-G0-X4-yellow-age-1"
"6060",237982000,93.605,0.04208,213495000,97.6654,0.0446739,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",60,"D4-F0-G0-X4-yellow-age-1"
"6061",236656000,401.993,0.04208,212711000,388.38,0.0397966,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",61,"D4-F0-G0-X4-yellow-age-1"
"6062",235974000,164.767,0.04208,213426000,132.913,0.0425192,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",62,"D4-F0-G0-X4-yellow-age-1"
"6063",235685000,67.7009,0.04208,214019000,59.0082,0.0479477,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",63,"D4-F0-G0-X4-yellow-age-1"
"6064",235521000,243.666,0.04208,213787000,218.64,0.0393368,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",64,"D4-F0-G0-X4-yellow-age-1"
"6065",235213000,173.628,0.04208,215068000,169.051,0.0437756,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",65,"D4-F0-G0-X4-yellow-age-1"
"6066",234501000,245.057,0.04208,215158000,249.547,0.0575795,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",66,"D4-F0-G0-X4-yellow-age-1"
"6067",233185000,286.149,0.04208,212118000,318.594,0.0486362,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",67,"D4-F0-G0-X4-yellow-age-1"
"6068",231191000,109.382,0.04208,210107000,117.155,0.0422023,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",68,"D4-F0-G0-X4-yellow-age-1"
"6069",228627000,144.291,0.04208,208669000,118.193,0.0412366,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",69,"D4-F0-G0-X4-yellow-age-1"
"6070",225745000,84.7399,0.04208,206996000,74.7734,0.0446454,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",70,"D4-F0-G0-X4-yellow-age-1"
"6071",222852000,160.75,0.04208,204594000,182.605,0.043881,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",71,"D4-F0-G0-X4-yellow-age-1"
"6072",220252000,136.485,0.04208,202560000,122.534,0.0448517,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",72,"D4-F0-G0-X4-yellow-age-1"
"6073",218180000,212.355,0.04208,200812000,219.567,0.0370143,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",73,"D4-F0-G0-X4-yellow-age-1"
"6074",216750000,212.462,0.04208,201012000,215.866,0.0422965,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",74,"D4-F0-G0-X4-yellow-age-1"
"6075",215914000,191.326,0.04208,200761000,199.485,0.0411239,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",75,"D4-F0-G0-X4-yellow-age-1"
"6076",215494000,380.641,0.04208,201056000,360.489,0.0477944,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",76,"D4-F0-G0-X4-yellow-age-1"
"6077",215295000,117.885,0.04208,200379000,91.8457,0.0408457,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",77,"D4-F0-G0-X4-yellow-age-1"
"6078",215166000,78.8146,0.04208,201013000,86.2718,0.0472206,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",78,"D4-F0-G0-X4-yellow-age-1"
"6079",215031000,72.4367,0.04208,200607000,91.8677,0.0449109,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",79,"D4-F0-G0-X4-yellow-age-1"
"6080",214826000,203.785,0.04208,200666000,166.729,0.0426514,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",80,"D4-F0-G0-X4-yellow-age-1"
"6081",214459000,63.5099,0.04208,201075000,56.6699,0.0379354,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",81,"D4-F0-G0-X4-yellow-age-1"
"6082",213806000,276.703,0.04208,202091000,268.366,0.0382493,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",82,"D4-F0-G0-X4-yellow-age-1"
"6083",212789000,185.434,0.04208,202684000,214.331,0.0453713,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",83,"D4-F0-G0-X4-yellow-age-1"
"6084",211442000,102.335,0.04208,201649000,98.2582,0.0433099,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",84,"D4-F0-G0-X4-yellow-age-1"
"6085",209928000,66.9309,0.04208,200774000,60.8407,0.0445299,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",85,"D4-F0-G0-X4-yellow-age-1"
"6086",208493000,121.041,0.04208,199710000,150.478,0.03457,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",86,"D4-F0-G0-X4-yellow-age-1"
"6087",207362000,118.711,0.04208,200627000,121.633,0.0372988,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",87,"D4-F0-G0-X4-yellow-age-1"
"6088",206642000,90.2302,0.04208,201351000,100.878,0.0441281,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",88,"D4-F0-G0-X4-yellow-age-1"
"6089",206273000,169.044,0.04208,201115000,169.553,0.0360254,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",89,"D4-F0-G0-X4-yellow-age-1"
"6090",206040000,323.189,0.04208,202333000,225.673,0.042213,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",90,"D4-F0-G0-X4-yellow-age-1"
"6091",205642000,147.034,0.04208,202181000,90.2391,0.0410669,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",91,"D4-F0-G0-X4-yellow-age-1"
"6092",204818000,108.519,0.04208,201726000,136.795,0.0392104,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",92,"D4-F0-G0-X4-yellow-age-1"
"6093",203470000,140.756,0.04208,201014000,130.704,0.0396334,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",93,"D4-F0-G0-X4-yellow-age-1"
"6094",201680000,77.5883,0.04208,199742000,114.217,0.0390655,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",94,"D4-F0-G0-X4-yellow-age-1"
"6095",199617000,141.351,0.04208,198278000,185.255,0.0382608,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",95,"D4-F0-G0-X4-yellow-age-1"
"6096",197431000,141.138,0.04208,196839000,154.646,0.0449632,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",96,"D4-F0-G0-X4-yellow-age-1"
"6097",195174000,158.553,0.04208,194193000,149.955,0.0355092,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",97,"D4-F0-G0-X4-yellow-age-1"
"6098",192817000,176.833,0.04208,193140000,171.425,0.0418762,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",98,"D4-F0-G0-X4-yellow-age-1"
"6099",190329000,327.35,0.04208,190855000,163.027,0.0353804,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",99,"D4-F0-G0-X4-yellow-age-1"
"6100",187760000,187.324,0.04208,189548000,155.161,0.0365362,"D4-F0-G0-X4-yellow-age",1,"D4","F0","G0","X4","yellow-age",100,"D4-F0-G0-X4-yellow-age-1"
"6101",580652000,385.163,0,512526000,399.008,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",1,"D4-F0-G0-X4-yellow-age-2"
"6102",580654000,204.832,0,512529000,194.779,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",2,"D4-F0-G0-X4-yellow-age-2"
"6103",580657000,816.227,0,512533000,584.387,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",3,"D4-F0-G0-X4-yellow-age-2"
"6104",580670000,259.068,0,512545000,159.292,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",4,"D4-F0-G0-X4-yellow-age-2"
"6105",580689000,160.936,0,512562000,123.228,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",5,"D4-F0-G0-X4-yellow-age-2"
"6106",580722000,302.902,0,512594000,282.998,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",6,"D4-F0-G0-X4-yellow-age-2"
"6107",580784000,122.91,0,512652000,89.091,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",7,"D4-F0-G0-X4-yellow-age-2"
"6108",580893000,116.32,0,512753000,85.3513,0,"D4-F0-G0-X4-yellow-age",2,"D4","F0","G0","X4","yellow-age",8,"D4-F0-G0-X4-yellow-age-2"
