"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","F","G","X","species","year","E","ID"
"9315",3913030,494433,0,2871180,241211,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",15,NA,"D3-F0-G1-X3-hake-age-10"
"9316",3674270,5489850,0,2749360,3007900,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",16,NA,"D3-F0-G1-X3-hake-age-10"
"9317",3321840,677196,0,2577780,345932,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",17,NA,"D3-F0-G1-X3-hake-age-10"
"9318",2942750,20774800,0,2335780,18437600,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",18,NA,"D3-F0-G1-X3-hake-age-10"
"9319",2863730,388372,0,2215860,371951,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",19,NA,"D3-F0-G1-X3-hake-age-10"
"9320",3075650,872622,0,2278160,520131,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",20,NA,"D3-F0-G1-X3-hake-age-10"
"9321",4151310,572728,0,3188390,795463,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",21,NA,"D3-F0-G1-X3-hake-age-10"
"9322",5618270,1225300,0,4509690,1381540,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",22,NA,"D3-F0-G1-X3-hake-age-10"
"9323",6000310,6312810,0,4885650,6288290,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",23,NA,"D3-F0-G1-X3-hake-age-10"
"9324",5775700,519034,0,4742180,680174,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",24,NA,"D3-F0-G1-X3-hake-age-10"
"9325",5337240,70465.2,0,4448040,118234,0,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",25,NA,"D3-F0-G1-X3-hake-age-10"
"9326",5122660,445571,0.195096,4385130,417828,0.212357,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",26,NA,"D3-F0-G1-X3-hake-age-10"
"9327",4203530,1398740,0.195096,3659220,1168070,0.189333,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",27,NA,"D3-F0-G1-X3-hake-age-10"
"9328",3215560,621413,0.195096,2880410,782408,0.209072,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",28,NA,"D3-F0-G1-X3-hake-age-10"
"9329",2367440,1571600,0.195096,2122440,1501230,0.245762,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",29,NA,"D3-F0-G1-X3-hake-age-10"
"9330",1786600,920365,0.195096,1537480,867158,0.171846,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",30,NA,"D3-F0-G1-X3-hake-age-10"
"9331",1412000,8822710,0.195096,1259420,8303820,0.186932,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",31,NA,"D3-F0-G1-X3-hake-age-10"
"9332",1174460,3435520,0.195096,1081370,3183470,0.255702,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",32,NA,"D3-F0-G1-X3-hake-age-10"
"9333",1082100,3042040,0.195096,963199,2260510,0.195894,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",33,NA,"D3-F0-G1-X3-hake-age-10"
"9334",1423410,822659,0.195096,1302030,994246,0.192811,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",34,NA,"D3-F0-G1-X3-hake-age-10"
"9335",2007390,2956610,0.195096,1862360,2587320,0.176805,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",35,NA,"D3-F0-G1-X3-hake-age-10"
"9336",2229330,220286,0.195096,2076500,252238,0.195708,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",36,NA,"D3-F0-G1-X3-hake-age-10"
"9337",2149530,86965.3,0.195096,1972190,116407,0.185443,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",37,NA,"D3-F0-G1-X3-hake-age-10"
"9338",1962210,433465,0.195096,1813260,357123,0.200492,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",38,NA,"D3-F0-G1-X3-hake-age-10"
"9339",1743300,520075,0.195096,1597640,576463,0.170348,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",39,NA,"D3-F0-G1-X3-hake-age-10"
"9340",1390630,1764130,0.195096,1308370,1603280,0.203932,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",40,NA,"D3-F0-G1-X3-hake-age-10"
"9341",1063580,2055120,0.195096,992947,1849390,0.207139,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",41,NA,"D3-F0-G1-X3-hake-age-10"
"9342",835307,1378740,0.195096,773723,1375520,0.197836,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",42,NA,"D3-F0-G1-X3-hake-age-10"
"9343",784070,1147830,0.195096,729778,1432050,0.150204,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",43,NA,"D3-F0-G1-X3-hake-age-10"
"9344",913058,5512750,0.195096,874992,4774200,0.15899,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",44,NA,"D3-F0-G1-X3-hake-age-10"
"9345",1087820,1862690,0.195096,1067370,1904070,0.192989,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",45,NA,"D3-F0-G1-X3-hake-age-10"
"9346",1237510,723878,0.195096,1234820,648423,0.191052,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",46,NA,"D3-F0-G1-X3-hake-age-10"
"9347",1683640,1523400,0.195096,1657080,1414510,0.19589,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",47,NA,"D3-F0-G1-X3-hake-age-10"
"9348",2293420,18369700,0.195096,2196320,17187700,0.211849,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",48,NA,"D3-F0-G1-X3-hake-age-10"
"9349",2471240,1789930,0.195096,2323780,1571180,0.188627,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",49,NA,"D3-F0-G1-X3-hake-age-10"
"9350",2587200,991595,0.195096,2438620,816187,0.186468,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",50,NA,"D3-F0-G1-X3-hake-age-10"
"9351",4476760,916365,0.195096,4220130,795645,0.195368,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",51,NA,"D3-F0-G1-X3-hake-age-10"
"9352",6835890,221083,0.195096,6418280,221704,0.17111,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",52,NA,"D3-F0-G1-X3-hake-age-10"
"9353",6637050,2618380,0.195096,6343280,2627960,0.186536,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",53,NA,"D3-F0-G1-X3-hake-age-10"
"9354",5412310,505174,0.195096,5181410,547172,0.169233,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",54,NA,"D3-F0-G1-X3-hake-age-10"
"9355",4077860,420622,0.195096,3983110,393143,0.180884,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",55,NA,"D3-F0-G1-X3-hake-age-10"
"9356",3109640,21801.5,0.195096,3076650,31399.2,0.210796,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",56,NA,"D3-F0-G1-X3-hake-age-10"
"9357",2484160,918624,0.195096,2431620,731493,0.185192,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",57,NA,"D3-F0-G1-X3-hake-age-10"
"9358",1892430,1088550,0.195096,1877800,890616,0.204922,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",58,NA,"D3-F0-G1-X3-hake-age-10"
"9359",1383730,355897,0.195096,1360590,325590,0.183824,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",59,NA,"D3-F0-G1-X3-hake-age-10"
"9360",1026730,1330210,0.195096,1009300,1332560,0.183693,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",60,NA,"D3-F0-G1-X3-hake-age-10"
"9361",839894,1639310,0.195096,808247,1622740,0.199208,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",61,NA,"D3-F0-G1-X3-hake-age-10"
"9362",722684,357353,0.195096,673224,358026,0.149681,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",62,NA,"D3-F0-G1-X3-hake-age-10"
"9363",652580,2139740,0.195096,630021,2426190,0.206593,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",63,NA,"D3-F0-G1-X3-hake-age-10"
"9364",667475,1700450,0.195096,643050,1646410,0.178441,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",64,NA,"D3-F0-G1-X3-hake-age-10"
"9365",660139,876218,0.195096,651695,738532,0.214463,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",65,NA,"D3-F0-G1-X3-hake-age-10"
"9366",657970,602885,0.195096,656483,611993,0.175498,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",66,NA,"D3-F0-G1-X3-hake-age-10"
"9367",712332,908126,0.195096,738480,895671,0.190866,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",67,NA,"D3-F0-G1-X3-hake-age-10"
"9368",710124,1446060,0.195096,731221,1337410,0.203022,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",68,NA,"D3-F0-G1-X3-hake-age-10"
"9369",637986,344705,0.195096,642279,336536,0.17724,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",69,NA,"D3-F0-G1-X3-hake-age-10"
"9370",557411,675241,0.195096,565799,555867,0.182943,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",70,NA,"D3-F0-G1-X3-hake-age-10"
"9371",514823,261611,0.195096,520510,247145,0.185552,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",71,NA,"D3-F0-G1-X3-hake-age-10"
"9372",469855,2145680,0.195096,471119,1970420,0.167988,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",72,NA,"D3-F0-G1-X3-hake-age-10"
"9373",400701,451339,0.195096,404752,414597,0.167427,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",73,NA,"D3-F0-G1-X3-hake-age-10"
"9374",338946,71269.4,0.195096,343065,93616.8,0.185635,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",74,NA,"D3-F0-G1-X3-hake-age-10"
"9375",328378,802061,0.195096,325264,704483,0.181221,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",75,NA,"D3-F0-G1-X3-hake-age-10"
"9376",337335,222279,0.195096,329644,187410,0.219202,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",76,NA,"D3-F0-G1-X3-hake-age-10"
"9377",290838,3178290,0.195096,275376,2982970,0.213755,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",77,NA,"D3-F0-G1-X3-hake-age-10"
"9378",242253,310540,0.195096,224098,289896,0.161729,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",78,NA,"D3-F0-G1-X3-hake-age-10"
"9379",212734,73481.2,0.195096,200863,85539.6,0.196773,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",79,NA,"D3-F0-G1-X3-hake-age-10"
"9380",239662,1167020,0.195096,224522,1091190,0.212376,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",80,NA,"D3-F0-G1-X3-hake-age-10"
"9381",275751,226147,0.195096,255256,195871,0.185115,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",81,NA,"D3-F0-G1-X3-hake-age-10"
"9382",247239,9076.75,0.195096,231718,8685.37,0.192061,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",82,NA,"D3-F0-G1-X3-hake-age-10"
"9383",224973,27239.3,0.195096,211909,51702.8,0.197712,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",83,NA,"D3-F0-G1-X3-hake-age-10"
"9384",214198,483973,0.195096,201011,455992,0.195461,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",84,NA,"D3-F0-G1-X3-hake-age-10"
"9385",183867,5011980,0.195096,172117,4729740,0.226378,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",85,NA,"D3-F0-G1-X3-hake-age-10"
"9386",147821,450034,0.195096,134737,543047,0.207772,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",86,NA,"D3-F0-G1-X3-hake-age-10"
"9387",140803,438725,0.195096,128879,289593,0.199396,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",87,NA,"D3-F0-G1-X3-hake-age-10"
"9388",275493,1071370,0.195096,257338,1072600,0.209265,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",88,NA,"D3-F0-G1-X3-hake-age-10"
"9389",446324,210029,0.195096,419576,227713,0.179276,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",89,NA,"D3-F0-G1-X3-hake-age-10"
"9390",470183,479184,0.195096,450236,411972,0.197998,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",90,NA,"D3-F0-G1-X3-hake-age-10"
"9391",456384,683436,0.195096,433727,635350,0.179333,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",91,NA,"D3-F0-G1-X3-hake-age-10"
"9392",429231,192354,0.195096,415786,233241,0.167669,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",92,NA,"D3-F0-G1-X3-hake-age-10"
"9393",382416,810152,0.195096,379614,727753,0.186407,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",93,NA,"D3-F0-G1-X3-hake-age-10"
"9394",353523,2713530,0.195096,349348,2922480,0.193994,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",94,NA,"D3-F0-G1-X3-hake-age-10"
"9395",329271,6123970,0.195096,323955,5394180,0.167024,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",95,NA,"D3-F0-G1-X3-hake-age-10"
"9396",325591,974748,0.195096,327301,962548,0.165017,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",96,NA,"D3-F0-G1-X3-hake-age-10"
"9397",461095,8274920,0.195096,473358,7464550,0.197568,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",97,NA,"D3-F0-G1-X3-hake-age-10"
"9398",863471,121470,0.195096,850527,332753,0.183717,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",98,NA,"D3-F0-G1-X3-hake-age-10"
"9399",1271190,343007,0.195096,1221420,311084,0.201023,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",99,NA,"D3-F0-G1-X3-hake-age-10"
"9400",1698920,182740,0.195096,1593350,678269,0.184821,"D3-F0-G1-X3-hake-age",10,"D3","F0","G1","X3","hake-age",100,NA,"D3-F0-G1-X3-hake-age-10"
"9401",5007440,410827,0,4056790,3343730,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",1,NA,"D3-F0-G1-X3-hake-age-11"
"9402",5007130,1451050,0,4056840,1224380,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",2,NA,"D3-F0-G1-X3-hake-age-11"
"9403",4991810,630258,0,4060380,1257420,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",3,NA,"D3-F0-G1-X3-hake-age-11"
"9404",4815710,2926310,0,4093150,1303430,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",4,NA,"D3-F0-G1-X3-hake-age-11"
"9405",4457260,431436,0,4060890,1365620,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",5,NA,"D3-F0-G1-X3-hake-age-11"
"9406",4061500,853130,0,3875320,1456100,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",6,NA,"D3-F0-G1-X3-hake-age-11"
"9407",3750590,1323120,0,3629780,854481,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",7,NA,"D3-F0-G1-X3-hake-age-11"
"9408",3504640,369539,0,3383650,2770590,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",8,NA,"D3-F0-G1-X3-hake-age-11"
"9409",3191710,1261310,0,3163100,766254,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",9,NA,"D3-F0-G1-X3-hake-age-11"
"9410",2910840,1824710,0,2954830,2204540,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",10,NA,"D3-F0-G1-X3-hake-age-11"
"9411",2650960,1017730,0,2830290,1952260,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",11,NA,"D3-F0-G1-X3-hake-age-11"
"9412",2418000,913570,0,2766010,626474,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",12,NA,"D3-F0-G1-X3-hake-age-11"
"9413",2295380,740508,0,2699050,521725,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",13,NA,"D3-F0-G1-X3-hake-age-11"
"9414",2227230,381465,0,2695550,476449,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",14,NA,"D3-F0-G1-X3-hake-age-11"
"9415",2135840,1045840,0,2637870,397563,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",15,NA,"D3-F0-G1-X3-hake-age-11"
"9416",2020250,6346030,0,2470360,4999270,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",16,NA,"D3-F0-G1-X3-hake-age-11"
"9417",1875720,1276210,0,2251140,841296,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",17,NA,"D3-F0-G1-X3-hake-age-11"
"9418",1771280,317844,0,2042090,455659,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",18,NA,"D3-F0-G1-X3-hake-age-11"
"9419",2004360,1124930,0,2086070,1261420,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",19,NA,"D3-F0-G1-X3-hake-age-11"
"9420",2415380,329291,0,2292370,180459,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",20,NA,"D3-F0-G1-X3-hake-age-11"
"9421",2535700,32925200,0,2303290,32975700,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",21,NA,"D3-F0-G1-X3-hake-age-11"
"9422",2474050,4659610,0,2223160,4772280,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",22,NA,"D3-F0-G1-X3-hake-age-11"
"9423",2504210,1221930,0,2266080,721279,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",23,NA,"D3-F0-G1-X3-hake-age-11"
"9424",4208210,1338150,0,3990650,1138930,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",24,NA,"D3-F0-G1-X3-hake-age-11"
"9425",6951880,482894,0,6768560,563235,0,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",25,NA,"D3-F0-G1-X3-hake-age-11"
"9426",8154250,1004750,0.195096,7980480,954848,0.172669,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",26,NA,"D3-F0-G1-X3-hake-age-11"
"9427",6787330,974863,0.195096,6765160,1199480,0.196894,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",27,NA,"D3-F0-G1-X3-hake-age-11"
"9428",5269460,980684,0.195096,5224220,823368,0.173718,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",28,NA,"D3-F0-G1-X3-hake-age-11"
"9429",3945720,1198110,0.195096,3989920,1065000,0.171357,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",29,NA,"D3-F0-G1-X3-hake-age-11"
"9430",2943840,2152560,0.195096,3049830,2014490,0.161991,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",30,NA,"D3-F0-G1-X3-hake-age-11"
"9431",2223190,94495.1,0.195096,2376580,77552.3,0.212708,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",31,NA,"D3-F0-G1-X3-hake-age-11"
"9432",1737040,409844,0.195096,1798960,385179,0.192221,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",32,NA,"D3-F0-G1-X3-hake-age-11"
"9433",1466620,29912.3,0.195096,1488260,123294,0.25108,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",33,NA,"D3-F0-G1-X3-hake-age-11"
"9434",1257660,1147230,0.195096,1188790,1314670,0.208377,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",34,NA,"D3-F0-G1-X3-hake-age-11"
"9435",1001030,423697,0.195096,925937,455899,0.210037,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",35,NA,"D3-F0-G1-X3-hake-age-11"
"9436",774003,3721960,0.195096,709315,4115000,0.294316,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",36,NA,"D3-F0-G1-X3-hake-age-11"
"9437",633492,561716,0.195096,552668,667112,0.225645,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",37,NA,"D3-F0-G1-X3-hake-age-11"
"9438",587429,8928950,0.195096,535331,7951480,0.199257,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",38,NA,"D3-F0-G1-X3-hake-age-11"
"9439",704919,298422,0.195096,696943,242864,0.216044,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",39,NA,"D3-F0-G1-X3-hake-age-11"
"9440",915443,954856,0.195096,931121,1332710,0.14744,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",40,NA,"D3-F0-G1-X3-hake-age-11"
"9441",1354740,12966800,0.195096,1371890,11619600,0.15965,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",41,NA,"D3-F0-G1-X3-hake-age-11"
"9442",1803880,4181690,0.195096,1791770,3838690,0.165183,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",42,NA,"D3-F0-G1-X3-hake-age-11"
"9443",1856920,856961,0.195096,1881430,715325,0.166359,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",43,NA,"D3-F0-G1-X3-hake-age-11"
"9444",2524730,4533930,0.195096,2525110,4004570,0.171683,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",44,NA,"D3-F0-G1-X3-hake-age-11"
"9445",3647640,2175820,0.195096,3553610,1778380,0.194771,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",45,NA,"D3-F0-G1-X3-hake-age-11"
"9446",3996940,688288,0.195096,3817880,534998,0.199061,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",46,NA,"D3-F0-G1-X3-hake-age-11"
"9447",4023700,2285730,0.195096,3765260,1920670,0.243892,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",47,NA,"D3-F0-G1-X3-hake-age-11"
"9448",4082210,603422,0.195096,3591470,457228,0.193461,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",48,NA,"D3-F0-G1-X3-hake-age-11"
"9449",3827870,1348000,0.195096,3327410,1258230,0.195164,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",49,NA,"D3-F0-G1-X3-hake-age-11"
"9450",3485200,3954080,0.195096,2995440,4179450,0.214186,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",50,NA,"D3-F0-G1-X3-hake-age-11"
"9451",3179460,6511670,0.195096,2659610,5644830,0.202087,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",51,NA,"D3-F0-G1-X3-hake-age-11"
"9452",2792940,100464,0.195096,2329790,142885,0.241757,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",52,NA,"D3-F0-G1-X3-hake-age-11"
"9453",2779800,6773940,0.195096,2350940,6670870,0.23279,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",53,NA,"D3-F0-G1-X3-hake-age-11"
"9454",3341380,18547200,0.195096,2891260,16969400,0.215172,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",54,NA,"D3-F0-G1-X3-hake-age-11"
"9455",3604900,4189570,0.195096,3111160,4186170,0.202734,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",55,NA,"D3-F0-G1-X3-hake-age-11"
"9456",3710780,716044,0.195096,3275930,617641,0.212872,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",56,NA,"D3-F0-G1-X3-hake-age-11"
"9457",5116650,309464,0.195096,4596570,256010,0.163998,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",57,NA,"D3-F0-G1-X3-hake-age-11"
"9458",6343160,92376.1,0.195096,5897740,120913,0.228688,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",58,NA,"D3-F0-G1-X3-hake-age-11"
"9459",5784980,10000500,0.195096,5239810,8813890,0.202959,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",59,NA,"D3-F0-G1-X3-hake-age-11"
"9460",4484840,919357,0.195096,4036990,1006860,0.173485,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",60,NA,"D3-F0-G1-X3-hake-age-11"
"9461",3248280,758651,0.195096,2987170,919453,0.179645,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",61,NA,"D3-F0-G1-X3-hake-age-11"
"9462",2838860,655970,0.195096,2624310,552482,0.17639,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",62,NA,"D3-F0-G1-X3-hake-age-11"
"9463",2803470,326874,0.195096,2602020,353132,0.177025,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",63,NA,"D3-F0-G1-X3-hake-age-11"
"9464",2366970,3911820,0.195096,2242030,4239210,0.195781,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",64,NA,"D3-F0-G1-X3-hake-age-11"
"9465",1854180,214636,0.195096,1765280,246500,0.222522,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",65,NA,"D3-F0-G1-X3-hake-age-11"
"9466",1411190,124542,0.195096,1313240,105877,0.239343,"D3-F0-G1-X3-hake-age",11,"D3","F0","G1","X3","hake-age",66,NA,"D3-F0-G1-X3-hake-age-11"
