"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","species","max_grad","version","RunTime","hessian","E","ID"
"60",1207130,373568,5007440,0.339406962439889,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,308548,256922,87964.4,0,22.9976,NA,NA,NA,6073.28,162794,NA,NA,NA,NA,67.4888,0,0,0,0,0,1190100,362689,4909270,0.340655535344359,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9802,0.82,1.4,0,0,0,0,0,0.012205,0,4.41766,-1,1.16416,15,-999,999,3.71156,-1,1.03865,15,-999,999,308548,9548520,4.09759e-12,0,9547200,NA,NA,NA,1250.93,NA,NA,NA,NA,NA,71.6529,0,0,0.000869576,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",8,"D2","F0","G1","X2","hake-age",0.0158209,"#V3.24O",1.25,FALSE,NA,"D2-F0-G1-X2-hake-age-8"
"61",1207130,373568,5007440,0.279685827488697,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,260171,256568,87262.1,0,22.7199,NA,NA,NA,6065.81,163145,NA,NA,NA,NA,72.3999,0,0,0,0,0,1098850,344011,4584890,0.317529973456288,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.9118,0.82,1.4,0,0,0,0,0,-0.00672784,0,4.35216,-1,1.12095,15,-999,999,3.68955,-1,1.02889,15,-999,999,260171,9428350,4.19528e-12,0,9427110,NA,NA,NA,1165.89,NA,NA,NA,NA,NA,73.8595,0,0,0.000906616,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",9,"D2","F0","G1","X2","hake-age",0.00210266,"#V3.24O",1.01666666666667,FALSE,NA,"D2-F0-G1-X2-hake-age-9"
"62",1207130,373568,5007440,0.3392791526209,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,331222,287703,119081,0,32.0278,NA,NA,NA,5732.45,162771,NA,NA,NA,NA,85.5336,0,0,0,0,0,838193,259565,3465220,0.513144908548375,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.6319,0.82,1.4,0,0,0,0,0,-0.00388011,0,4.33103,-1,1.10555,15,-999,999,3.74649,-1,1.0829,15,-999,999,331222,9051430,4.24681e-12,0,9050160,NA,NA,NA,1195.64,NA,NA,NA,NA,NA,74.1718,0,0,0.000877298,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",10,"D2","F0","G1","X2","hake-age",0.0736079,"#V3.24O",0.966666666666667,FALSE,NA,"D2-F0-G1-X2-hake-age-10"
"63",1207130,373568,5007440,0.304011630693528,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,278809,272257,103582,0,27.6521,NA,NA,NA,5857.28,162722,NA,NA,NA,NA,67.6383,0,0,0,0,0,1027990,309313,4288630,0.356570746368887,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,14.845,0.82,1.4,0,0,0,0,0,-0.0158043,0,4.30717,-1,1.07771,15,-999,999,3.72476,-1,1.06569,15,-999,999,278809,9322840,3.81841e-12,0,9321550,NA,NA,NA,1223.68,NA,NA,NA,NA,NA,67.921,0,0,0.00090967,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",11,"D2","F0","G1","X2","hake-age",0.0588624,"#V3.24O",0.933333333333333,FALSE,NA,"D2-F0-G1-X2-hake-age-11"
"64",1207130,373568,5007440,0.598395587365999,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,556379,253448,84148.4,0,22.0027,NA,NA,NA,6207.82,162995,NA,NA,NA,NA,75.3363,0,0,0,0,0,1311830,417735,5560070,0.566670923207801,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1047,0.82,1.4,0,0,0,0,0,-0.0130565,0,4.35768,-1,1.12019,15,-999,999,3.72048,-1,1.06944,15,-999,999,556379,9561760,3.30065e-12,0,9560560,NA,NA,NA,1120.74,NA,NA,NA,NA,NA,82.6206,0,0,0.000876877,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",12,"D2","F0","G1","X2","hake-age",0.0639723,"#V3.24O",0.766666666666667,FALSE,NA,"D2-F0-G1-X2-hake-age-12"
"65",1207130,373568,5007440,0.155085033470196,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,144623,267402,98875.6,0,25.953,NA,NA,NA,5847.7,162592,NA,NA,NA,NA,60.3202,0,0,0,0,0,1506380,441216,6136530,0.13540698081815,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.2033,0.82,1.4,0,0,0,0,0,-0.00655474,0,4.32416,-1,1.10942,15,-999,999,3.70557,-1,1.0662,15,-999,999,144623,9447670,4.72561e-12,0,9446420,NA,NA,NA,1177.09,NA,NA,NA,NA,NA,74.3475,0,0,0.000887632,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",13,"D2","F0","G1","X2","hake-age",0.0237145,"#V3.24O",1.15,FALSE,NA,"D2-F0-G1-X2-hake-age-13"
"66",1207130,373568,5007440,0.344459444346812,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,1,15,0.82,1.4,0,0,0,0,0,0,0,4.33,-1,1.1,15,-999,999,3.72,-1,1.06,15,-999,999,308206,262709,94181.3,0,24.6109,NA,NA,NA,5697.91,162753,NA,NA,NA,NA,51.7778,0,0,0,0,0,1416750,438762,5890820,0.304606149907823,0,NA,NA,0.22,5,55,0.4,0.1,0.1,7e-06,2.95,2.835,-2.208,1,0,1,1,1,1,15.1625,0.82,1.4,0,0,0,0,0,0.0051683,0,4.38455,-1,1.13771,15,-999,999,3.75005,-1,1.09489,15,-999,999,308206,9410610,4.03538e-12,0,9409360,NA,NA,NA,1183.95,NA,NA,NA,NA,NA,66.3496,0,0,0.000846526,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G1-X2-hake-age",14,"D2","F0","G1","X2","hake-age",0.0100539,"#V3.24O",0.85,FALSE,NA,"D2-F0-G1-X2-hake-age-14"
"67",215129000,32.052,580652000,0.356618077609308,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.8862,328918,1.29371e-07,0,-141.559,NA,NA,NA,11365,317635,NA,NA,NA,NA,59.5782,0,0,0,0,0,187431000,26.9406,510938000,0.359846008713386,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.4721,0.44,0.5,0,0,0,0,0,-0.00060652,0,21.0616,-1,4.0521,15,-999,999,19.212,-1,4.23518,15,-999,999,37.8862,115703,5.95949e-09,0,113122,NA,NA,NA,2596.37,NA,NA,NA,NA,NA,-16.273,0,0,0.000873418,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",7,"D3","F0","G0","X3","yellow-age",0.00305573,"#V3.24O",2.3,FALSE,NA,"D3-F0-G0-X3-yellow-age-7"
"68",215129000,32.052,580652000,0.383236430770926,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,40.0336,329229,1.17561e-07,0,-141.559,NA,NA,NA,11704.8,317618,NA,NA,NA,NA,47.5327,0,0,0,0,0,196263000,27.8637,535165000,0.353298515411135,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.51842,0.44,0.5,0,0,0,0,0,0.0391194,0,21.4979,-1,4.15804,15,-999,999,18.3414,-1,4.0684,15,-999,999,40.0336,116701,5.34743e-09,0,114244,NA,NA,NA,2481.57,NA,NA,NA,NA,NA,-24.4833,0,0,0.000884321,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",8,"D3","F0","G0","X3","yellow-age",1.04023e-05,"#V3.24O",2.66666666666667,FALSE,NA,"D3-F0-G0-X3-yellow-age-8"
"69",215129000,32.052,580652000,0.361469520470092,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.0324,329112,8.89753e-08,0,-141.559,NA,NA,NA,11572.5,317630,NA,NA,NA,NA,50.5648,0,0,0,0,0,204750000,31.4079,550445000,0.396684500722143,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.54658,0.44,0.5,0,0,0,0,0,-0.0359897,0,21.3955,-1,4.1056,15,-999,999,17.9556,-1,4.01941,15,-999,999,37.0324,116152,4.4844e-09,0,113704,NA,NA,NA,2466.03,NA,NA,NA,NA,NA,-17.6098,0,0,0.000906005,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",9,"D3","F0","G0","X3","yellow-age",1.70493e-06,"#V3.24O",2.68333333333333,FALSE,NA,"D3-F0-G0-X3-yellow-age-9"
"70",215129000,32.052,580652000,0.28928859282324,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,29.7586,328712,1.2105e-07,0,-141.559,NA,NA,NA,11190.2,317607,NA,NA,NA,NA,56.2611,0,0,0,0,0,198623000,32.9256,544445000,0.40308387440421,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.53562,0.44,0.5,0,0,0,0,0,-0.140952,0,21.4034,-1,4.11396,15,-999,999,18.0952,-1,4.08021,15,-999,999,29.7586,115306,4.45213e-09,0,112771,NA,NA,NA,2561.04,NA,NA,NA,NA,NA,-25.5159,0,0,0.000892068,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",10,"D3","F0","G0","X3","yellow-age",3.1946e-05,"#V3.24O",2.55,FALSE,NA,"D3-F0-G0-X3-yellow-age-10"
"71",215129000,32.052,580652000,0.340944317766924,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,35.3812,328985,1.22703e-07,0,-141.559,NA,NA,NA,11459.4,317622,NA,NA,NA,NA,44.1245,0,0,0,0,0,190421000,30.7362,517635000,0.321052479063433,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.48512,0.44,0.5,0,0,0,0,0,-0.0361963,0,21.311,-1,4.10471,15,-999,999,18.0696,-1,4.0554,15,-999,999,35.3812,116100,5.66691e-09,0,113540,NA,NA,NA,2586.13,NA,NA,NA,NA,NA,-26.1538,0,0,0.000898934,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",11,"D3","F0","G0","X3","yellow-age",0.00115419,"#V3.24O",2.43333333333333,FALSE,NA,"D3-F0-G0-X3-yellow-age-11"
"72",215129000,32.052,580652000,0.42238208083327,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,44.5323,329454,1.24743e-07,0,-141.559,NA,NA,NA,11897.8,317639,NA,NA,NA,NA,58.566,0,0,0,0,0,205097000,31.8726,558389000,0.342444066770656,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.5609,0.44,0.5,0,0,0,0,0,0.0591756,0,21.3146,-1,4.08958,15,-999,999,17.4891,-1,3.92335,15,-999,999,44.5323,117195,5.48115e-09,0,114692,NA,NA,NA,2516.85,NA,NA,NA,NA,NA,-13.5927,0,0,0.000932221,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",12,"D3","F0","G0","X3","yellow-age",0.0105267,"#V3.24O",2.61666666666667,FALSE,NA,"D3-F0-G0-X3-yellow-age-12"
"73",215129000,32.052,580652000,0.382719770189373,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,39.7159,328997,1.57289e-07,0,-141.559,NA,NA,NA,11487.3,317605,NA,NA,NA,NA,46.3292,0,0,0,0,0,243372000,36.9431,656610000,0.410112547783311,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.72294,0.44,0.5,0,0,0,0,0,-0.195129,0,21.078,-1,4.08638,15,-999,999,17.3063,-1,3.95649,15,-999,999,39.7159,116575,2.61086e-09,0,114105,NA,NA,NA,2490.6,NA,NA,NA,NA,NA,-20.126,0,0,0.000929855,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",13,"D3","F0","G0","X3","yellow-age",5.01069e-05,"#V3.24O",2.8,FALSE,NA,"D3-F0-G0-X3-yellow-age-13"
"74",215129000,32.052,580652000,0.397537595668318,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,41.4079,329021,9.6725e-08,0,-141.559,NA,NA,NA,11509.2,317615,NA,NA,NA,NA,37.6939,0,0,0,0,0,224597000,33.7901,623570000,0.359943550844332,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.67131,0.44,0.5,0,0,0,0,0,-0.0711896,0,20.7708,-1,4.01581,15,-999,999,18.5055,-1,4.12002,15,-999,999,41.4079,116793,3.61999e-09,0,114293,NA,NA,NA,2528.9,NA,NA,NA,NA,NA,-29.2084,0,0,0.000904174,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G0-X3-yellow-age",14,"D3","F0","G0","X3","yellow-age",8.02202e-05,"#V3.24O",2.61666666666667,FALSE,NA,"D3-F0-G0-X3-yellow-age-14"
"75",222908000,0,580652000,0.196696127801161,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,23.9489,354310,25339,0,-49.5684,NA,NA,NA,11551.2,317410,NA,NA,NA,NA,59.5782,0,0,0,0,0,200586000,0,522505000,0.208076477737055,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.49448,0.44,0.5,0,0,0,0,0,0.0359144,0,21.1249,-1,4.05812,15,-999,999,19.3384,-1,4.24794,15,-999,999,23.9489,115208,8.89765e-09,0,112634,NA,NA,NA,2589.38,NA,NA,NA,NA,NA,-14.668,0,0,0.000869787,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",7,"D3","F0","G1","X3","yellow-age",0.00816343,"#V3.24O",2.43333333333333,FALSE,NA,"D3-F0-G1-X3-yellow-age-7"
"76",222782000,0,580652000,0.213470374682254,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,25.7055,354707,25373.4,0,-49.8237,NA,NA,NA,11942.3,317393,NA,NA,NA,NA,47.5327,0,0,0,0,0,205802000,0,536395000,0.204101455084406,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.52072,0.44,0.5,0,0,0,0,0,-0.0165903,0,21.3159,-1,4.12121,15,-999,999,18.0767,-1,4.07772,15,-999,999,25.7055,116201,7.07724e-09,0,113771,NA,NA,NA,2456.21,NA,NA,NA,NA,NA,-26.2223,0,0,0.000891738,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",8,"D3","F0","G1","X3","yellow-age",6.48501e-06,"#V3.24O",2.48333333333333,FALSE,NA,"D3-F0-G1-X3-yellow-age-8"
"77",223820000,0,580652000,0.202157230148178,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,24.0147,354234,24987.9,0,-51.4726,NA,NA,NA,11842.3,317405,NA,NA,NA,NA,50.5648,0,0,0,0,0,215802000,0,559850000,0.228605876574082,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.56352,0.44,0.5,0,0,0,0,0,-0.0845032,0,21.3414,-1,4.10629,15,-999,999,18.3588,-1,4.09831,15,-999,999,24.0147,115718,5.76343e-09,0,113252,NA,NA,NA,2487.38,NA,NA,NA,NA,NA,-21.9938,0,0,0.000888724,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",9,"D3","F0","G1","X3","yellow-age",0.00262627,"#V3.24O",2.43333333333333,FALSE,NA,"D3-F0-G1-X3-yellow-age-9"
"78",223535000,0,580652000,0.161808105371203,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,19.1951,353545,24760.2,0,-52.0747,NA,NA,NA,11398.8,317382,NA,NA,NA,NA,56.2611,0,0,0,0,0,215388000,0,559489000,0.226808748697472,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.56287,0.44,0.5,0,0,0,0,0,-0.206359,0,21.4407,-1,4.11986,15,-999,999,18.4272,-1,4.0959,15,-999,999,19.1951,114878,6.34345e-09,0,112366,NA,NA,NA,2535.2,NA,NA,NA,NA,NA,-23.2923,0,0,0.000885909,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",10,"D3","F0","G1","X3","yellow-age",3.02249e-05,"#V3.24O",2.46666666666667,FALSE,NA,"D3-F0-G1-X3-yellow-age-10"
"79",223323000,0,580652000,0.189743598575395,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,22.6979,354117,25048,0,-50.9423,NA,NA,NA,11678,317397,NA,NA,NA,NA,44.1245,0,0,0,0,0,199215000,0,517969000,0.183695356285801,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.48576,0.44,0.5,0,0,0,0,0,-0.00594137,0,20.9281,-1,4.05601,15,-999,999,18.3366,-1,4.13647,15,-999,999,22.6979,115680,8.23977e-09,0,113111,NA,NA,NA,2595.25,NA,NA,NA,NA,NA,-26.92,0,0,0.000893463,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",11,"D3","F0","G1","X3","yellow-age",4.26071e-06,"#V3.24O",2.58333333333333,FALSE,NA,"D3-F0-G1-X3-yellow-age-11"
"80",223134000,0,580652000,0.232939867597115,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,28.2695,355289,25771.6,0,-48.1115,NA,NA,NA,12093.4,317413,NA,NA,NA,NA,58.566,0,0,0,0,0,219230000,0,570494000,0.208789224777123,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.58235,0.44,0.5,0,0,0,0,0,0.00485805,0,20.9925,-1,4.04158,15,-999,999,18.7213,-1,4.12803,15,-999,999,28.2695,116626,6.8066e-09,0,114170,NA,NA,NA,2470.92,NA,NA,NA,NA,NA,-15.4041,0,0,0.000895553,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",12,"D3","F0","G1","X3","yellow-age",1.00169e-06,"#V3.24O",2.6,FALSE,NA,"D3-F0-G1-X3-yellow-age-12"
"81",223241000,0,580652000,0.212788382714604,0,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,25.4094,354562,25509.4,0,-49.7111,NA,NA,NA,11676.8,317379,NA,NA,NA,NA,46.3292,0,0,0,0,0,237312000,0,617251000,0.205174232200515,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.66112,0.44,0.5,0,0,0,0,0,-0.0528097,0,20.9191,-1,4.05075,15,-999,999,17.7324,-1,4.03451,15,-999,999,25.4094,116056,5.25549e-09,0,113582,NA,NA,NA,2494.75,NA,NA,NA,NA,NA,-20.9964,0,0,0.000917875,0,0,NA,NA,NA,NA,NA,NA,NA,"D3-F0-G1-X3-yellow-age",13,"D3","F0","G1","X3","yellow-age",7.95355e-08,"#V3.24O",2.66666666666667,FALSE,NA,"D3-F0-G1-X3-yellow-age-13"
