"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
2340640000,186185000,0.07,2626580000,180293000,0.0700323,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",46
2365260000,147208000,0.07,2645420000,157960000,0.0699549,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",47
2395060000,76595300,0.07,2724660000,93023900,0.0700103,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",48
2453990000,58084300,0.07,2777840000,64435300,0.0709478,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",49
2487930000,77484000,0.07,2795430000,78637800,0.0703036,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",50
2458800000,143999000,0.07,2738640000,154499000,0.0711006,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",51
2377750000,110406000,0.07,2560650000,100945000,0.070064,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",52
2290010000,76033300,0.07,2568690000,73672000,0.0691569,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",53
2230100000,101788000,0.07,2507040000,101117000,0.0699997,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",54
2170180000,101377000,0.07,2412790000,107839000,0.070131,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",55
2105050000,57373100,0.07,2320770000,59884400,0.0700933,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",56
2051300000,114035000,0.07,2268320000,110195000,0.0706163,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",57
1994220000,203794000,0.07,2179910000,177175000,0.070229,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",58
1930130000,111691000,0.07,2102980000,107246000,0.0732758,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",59
1919210000,73076000,0.07,2130240000,74700600,0.0718042,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",60
1969320000,62387300,0.07,2154090000,73401900,0.0730895,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",61
2003610000,65502100,0.07,2120960000,64138800,0.0745396,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",62
2000590000,144303000,0.07,2115140000,155815000,0.0738987,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",63
1959770000,63803600,0.07,2047030000,64536500,0.0746651,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",64
1914740000,185107000,0.07,2002850000,177717000,0.074432,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",65
1889380000,100602000,0.07,1998420000,94986400,0.074718,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",66
1874020000,105960000,0.07,2002670000,104273000,0.0742581,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",67
1910480000,31663000,0.07,2041540000,41333000,0.074568,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",68
1938280000,143307000,0.07,2069950000,162144000,0.0746256,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",69
1941120000,142376000,0.07,2043790000,137790000,0.0749718,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",70
1913360000,67724300,0.07,1980700000,67627300,0.0733533,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",71
1922460000,122488000,0.07,2058470000,137933000,0.0731758,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",72
1936610000,166590000,0.07,2097170000,163718000,0.0734947,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",73
1933460000,134168000,0.07,2095110000,138385000,0.0730281,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",74
1.959e+09,132031000,0.07,2133680000,144386000,0.0713283,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",75
