"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year","ID"
"1",4082630000,155131000,0,4015640000,146139000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",1,"F0-D0-E0-R0-X0-cow-1"
"2",4082630000,174064000,0,4014760000,171163000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",2,"F0-D0-E0-R0-X0-cow-1"
"3",4089150000,105100000,0,4020740000,102990000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",3,"F0-D0-E0-R0-X0-cow-1"
"4",4118930000,28646800,0,4077490000,29931500,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",4,"F0-D0-E0-R0-X0-cow-1"
"5",4158430000,141115000,0,4125800000,133294000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",5,"F0-D0-E0-R0-X0-cow-1"
"6",4145750000,53686300,0,4104910000,53066100,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",6,"F0-D0-E0-R0-X0-cow-1"
"7",4077780000,73187300,0,4022490000,71851800,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",7,"F0-D0-E0-R0-X0-cow-1"
"8",3998200000,110778000,0,3945360000,108973000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",8,"F0-D0-E0-R0-X0-cow-1"
"9",3870550000,140686000,0,3826640000,143692000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",9,"F0-D0-E0-R0-X0-cow-1"
"10",3733960000,169027000,0,3697430000,165762000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",10,"F0-D0-E0-R0-X0-cow-1"
"11",3624540000,83291500,0,3599660000,83359900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",11,"F0-D0-E0-R0-X0-cow-1"
"12",3569640000,52933700,0,3609330000,55221800,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",12,"F0-D0-E0-R0-X0-cow-1"
"13",3556540000,95889300,0,3623040000,94704900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",13,"F0-D0-E0-R0-X0-cow-1"
"14",3523240000,94659700,0,3609830000,91965100,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",14,"F0-D0-E0-R0-X0-cow-1"
"15",3464930000,39072200,0,3537590000,42005500,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",15,"F0-D0-E0-R0-X0-cow-1"
"16",3403480000,71623700,0,3493840000,76443700,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",16,"F0-D0-E0-R0-X0-cow-1"
"17",3323460000,76422800,0,3413200000,81308300,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",17,"F0-D0-E0-R0-X0-cow-1"
"18",3211870000,102151000,0,3301320000,104767000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",18,"F0-D0-E0-R0-X0-cow-1"
"19",3097110000,113289000,0,3182650000,111660000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",19,"F0-D0-E0-R0-X0-cow-1"
"20",2993450000,94401600,0,3108860000,94237000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",20,"F0-D0-E0-R0-X0-cow-1"
"21",2922400000,170619000,0,3052960000,181250000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",21,"F0-D0-E0-R0-X0-cow-1"
"22",2883320000,163677000,0,3027630000,164898000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",22,"F0-D0-E0-R0-X0-cow-1"
"23",2883900000,158962000,0,3081420000,156240000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",23,"F0-D0-E0-R0-X0-cow-1"
"24",2955340000,200769000,0,3205270000,210561000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",24,"F0-D0-E0-R0-X0-cow-1"
"25",3076420000,156610000,0,3364840000,157173000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",25,"F0-D0-E0-R0-X0-cow-1"
"26",3243080000,73138100,0.07,3572650000,76231300,0.0718326,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",26,"F0-D0-E0-R0-X0-cow-1"
"27",3223290000,139306000,0.07,3561490000,146141000,0.0715804,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",27,"F0-D0-E0-R0-X0-cow-1"
"28",3177530000,170790000,0.07,3487620000,170238000,0.0714369,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",28,"F0-D0-E0-R0-X0-cow-1"
"29",3085770000,123981000,0.07,3391010000,130798000,0.0715649,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",29,"F0-D0-E0-R0-X0-cow-1"
"30",3005080000,108754000,0.07,3297490000,113751000,0.0713394,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",30,"F0-D0-E0-R0-X0-cow-1"
"31",2938380000,83238800,0.07,3229920000,85424100,0.0714139,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",31,"F0-D0-E0-R0-X0-cow-1"
"32",2859510000,189895000,0.07,3127570000,193815000,0.0713727,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",32,"F0-D0-E0-R0-X0-cow-1"
"33",2761490000,137126000,0.07,3019720000,135316000,0.0710343,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",33,"F0-D0-E0-R0-X0-cow-1"
"34",2668870000,73213700,0.07,2936140000,81120100,0.0712849,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",34,"F0-D0-E0-R0-X0-cow-1"
"35",2626160000,75406200,0.07,2894310000,78951900,0.0710716,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",35,"F0-D0-E0-R0-X0-cow-1"
"36",2576610000,124878000,0.07,2829530000,131102000,0.0711911,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",36,"F0-D0-E0-R0-X0-cow-1"
"37",2492940000,66676100,0.07,2739710000,64474200,0.0712931,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",37,"F0-D0-E0-R0-X0-cow-1"
"38",2400080000,110057000,0.07,2638280000,113947000,0.0709308,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",38,"F0-D0-E0-R0-X0-cow-1"
"39",2312220000,102277000,0.07,2541330000,99871100,0.0708266,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",39,"F0-D0-E0-R0-X0-cow-1"
"40",2214520000,85441600,0.07,2429670000,85405800,0.0707988,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",40,"F0-D0-E0-R0-X0-cow-1"
"41",2137240000,55200500,0.07,2360830000,57904100,0.0706524,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",41,"F0-D0-E0-R0-X0-cow-1"
"42",2.069e+09,70811700,0.07,2277540000,75464700,0.0712715,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",42,"F0-D0-E0-R0-X0-cow-1"
"43",1.994e+09,128822000,0.07,2188830000,138141000,0.0711277,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",43,"F0-D0-E0-R0-X0-cow-1"
"44",1904860000,117980000,0.07,2074400000,119599000,0.0713618,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",44,"F0-D0-E0-R0-X0-cow-1"
"45",1832880000,113072000,0.07,2008610000,1.23e+08,0.0714467,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",45,"F0-D0-E0-R0-X0-cow-1"
"46",1804260000,70667300,0.07,2004530000,69954900,0.0708355,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",46,"F0-D0-E0-R0-X0-cow-1"
"47",1802920000,189712000,0.07,2022410000,195905000,0.0703581,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",47,"F0-D0-E0-R0-X0-cow-1"
"48",1808080000,106123000,0.07,2035700000,111210000,0.0703251,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",48,"F0-D0-E0-R0-X0-cow-1"
"49",1826670000,124961000,0.07,2065120000,128443000,0.0701856,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",49,"F0-D0-E0-R0-X0-cow-1"
"50",1891840000,87896700,0.07,2139230000,91128600,0.0698965,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",50,"F0-D0-E0-R0-X0-cow-1"
"51",1947400000,206460000,0.07,2228340000,212712000,0.0700137,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",51,"F0-D0-E0-R0-X0-cow-1"
"52",1994150000,114238000,0.07,2275360000,114968000,0.0700591,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",52,"F0-D0-E0-R0-X0-cow-1"
"53",2042540000,66055800,0.07,2332990000,64104900,0.0699343,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",53,"F0-D0-E0-R0-X0-cow-1"
"54",2126570000,57567600,0.07,2445170000,64346900,0.0697892,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",54,"F0-D0-E0-R0-X0-cow-1"
"55",2170110000,121058000,0.07,2464820000,126575000,0.0699486,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",55,"F0-D0-E0-R0-X0-cow-1"
"56",2155790000,97452700,0.07,2420640000,93245000,0.0701211,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",56,"F0-D0-E0-R0-X0-cow-1"
"57",2109710000,81257200,0.07,2361320000,82773800,0.0703022,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",57,"F0-D0-E0-R0-X0-cow-1"
"58",2069070000,56393500,0.07,2311990000,59613700,0.0697379,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",58,"F0-D0-E0-R0-X0-cow-1"
"59",2020150000,186471000,0.07,2256450000,189825000,0.0704032,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",59,"F0-D0-E0-R0-X0-cow-1"
"60",1955780000,68092900,0.07,2163760000,70988100,0.0703355,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",60,"F0-D0-E0-R0-X0-cow-1"
"61",1907010000,217650000,0.07,2120840000,218607000,0.0703368,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",61,"F0-D0-E0-R0-X0-cow-1"
"62",1907870000,106774000,0.07,2139210000,112913000,0.0702737,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",62,"F0-D0-E0-R0-X0-cow-1"
"63",1924930000,52557400,0.07,2168160000,51782100,0.0709033,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",63,"F0-D0-E0-R0-X0-cow-1"
"64",2003730000,147905000,0.07,2278570000,153454000,0.0705764,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",64,"F0-D0-E0-R0-X0-cow-1"
"65",2045900000,113408000,0.07,2300420000,122952000,0.0707503,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",65,"F0-D0-E0-R0-X0-cow-1"
"66",2057410000,149797000,0.07,2301720000,159273000,0.0709835,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",66,"F0-D0-E0-R0-X0-cow-1"
"67",2081820000,170457000,0.07,2320610000,183460000,0.0707696,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",67,"F0-D0-E0-R0-X0-cow-1"
"68",2105430000,79477500,0.07,2373720000,85850200,0.0701402,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",68,"F0-D0-E0-R0-X0-cow-1"
"69",2156300000,100221000,0.07,2466210000,110567000,0.0700499,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",69,"F0-D0-E0-R0-X0-cow-1"
"70",2210480000,66200500,0.07,2532880000,69465200,0.0693547,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",70,"F0-D0-E0-R0-X0-cow-1"
"71",2222400000,111246000,0.07,2.549e+09,121508000,0.0692309,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",71,"F0-D0-E0-R0-X0-cow-1"
"72",2202980000,97909300,0.07,2514340000,104226000,0.0684734,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",72,"F0-D0-E0-R0-X0-cow-1"
"73",2153240000,139310000,0.07,2471620000,151025000,0.0681139,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",73,"F0-D0-E0-R0-X0-cow-1"
"74",2105310000,139052000,0.07,2437060000,146748000,0.0679324,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",74,"F0-D0-E0-R0-X0-cow-1"
"75",2067350000,127549000,0.07,2394840000,136190000,0.0678074,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",75,"F0-D0-E0-R0-X0-cow-1"
"76",2063690000,221240000,0.07,2428860000,232014000,0.0672156,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",76,"F0-D0-E0-R0-X0-cow-1"
"77",2082890000,86843800,0.07,2465450000,89465600,0.0670566,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",77,"F0-D0-E0-R0-X0-cow-1"
"78",2138920000,63334600,0.07,2565990000,69120600,0.0669654,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",78,"F0-D0-E0-R0-X0-cow-1"
"79",2229990000,59775700,0.07,2664150000,64990400,0.0669345,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",79,"F0-D0-E0-R0-X0-cow-1"
"80",2262330000,137233000,0.07,2679710000,149471000,0.0670507,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",80,"F0-D0-E0-R0-X0-cow-1"
"81",2235330000,53898500,0.07,2622860000,61454400,0.0668375,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",81,"F0-D0-E0-R0-X0-cow-1"
"82",2180840000,174226000,0.07,2548900000,182372000,0.0667058,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",82,"F0-D0-E0-R0-X0-cow-1"
"83",2126980000,126039000,0.07,2493740000,132819000,0.0661804,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",83,"F0-D0-E0-R0-X0-cow-1"
"84",2069490000,78063100,0.07,2443950000,83070500,0.0661259,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",84,"F0-D0-E0-R0-X0-cow-1"
"85",2066960000,55745300,0.07,2465030000,58383700,0.0663102,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",85,"F0-D0-E0-R0-X0-cow-1"
"86",2065660000,89812000,0.07,2461830000,93951900,0.0662896,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",86,"F0-D0-E0-R0-X0-cow-1"
"87",2035420000,88335400,0.07,2416890000,91485000,0.066115,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",87,"F0-D0-E0-R0-X0-cow-1"
"88",1979750000,70569100,0.07,2339190000,77426300,0.065992,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",88,"F0-D0-E0-R0-X0-cow-1"
"89",1923080000,115874000,0.07,2245990000,122253000,0.0662965,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",89,"F0-D0-E0-R0-X0-cow-1"
"90",1862800000,193153000,0.07,2184690000,211583000,0.0662057,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",90,"F0-D0-E0-R0-X0-cow-1"
"91",1808430000,102175000,0.07,2140690000,101340000,0.0663795,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",91,"F0-D0-E0-R0-X0-cow-1"
"92",1807990000,80275200,0.07,2146920000,91876600,0.0661603,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",92,"F0-D0-E0-R0-X0-cow-1"
"93",1863110000,99910800,0.07,2249760000,111412000,0.06636,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",93,"F0-D0-E0-R0-X0-cow-1"
"94",1902760000,62623700,0.07,2283510000,69297500,0.0665511,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",94,"F0-D0-E0-R0-X0-cow-1"
"95",1921950000,101925000,0.07,2301190000,116264000,0.0660881,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",95,"F0-D0-E0-R0-X0-cow-1"
"96",1919760000,102292000,0.07,2294350000,118984000,0.0660711,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",96,"F0-D0-E0-R0-X0-cow-1"
"97",1891410000,112452000,0.07,2256350000,146372000,0.065353,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",97,"F0-D0-E0-R0-X0-cow-1"
"98",1867420000,123009000,0.07,2250490000,158967000,0.0647689,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",98,"F0-D0-E0-R0-X0-cow-1"
"99",1851870000,202123000,0.07,2280890000,197876000,0.0642179,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",99,"F0-D0-E0-R0-X0-cow-1"
"100",1854200000,130197000,0.07,2340420000,142936000,0.0628107,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",100,"F0-D0-E0-R0-X0-cow-1"
"101",4082630000,179006000,0,4376840000,187741000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",1,"F0-D0-E0-R0-X0-cow-2"
"102",4082630000,108012000,0,4377030000,114038000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",2,"F0-D0-E0-R0-X0-cow-2"
"103",4095950000,326581000,0,4409590000,331004000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",3,"F0-D0-E0-R0-X0-cow-2"
"104",4125540000,130524000,0,4450750000,140764000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",4,"F0-D0-E0-R0-X0-cow-2"
"105",4191800000,89370400,0,4568010000,93401400,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",5,"F0-D0-E0-R0-X0-cow-2"
"106",4350590000,148935000,0,4759740000,148342000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",6,"F0-D0-E0-R0-X0-cow-2"
"107",4462980000,72612200,0,4912230000,74569600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",7,"F0-D0-E0-R0-X0-cow-2"
"108",4527340000,69600400,0,4941920000,71987400,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",8,"F0-D0-E0-R0-X0-cow-2"
"109",4549350000,99354300,0,4936820000,109258000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",9,"F0-D0-E0-R0-X0-cow-2"
"110",4490770000,95047400,0,4830060000,99110500,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",10,"F0-D0-E0-R0-X0-cow-2"
"111",4377240000,51313400,0,4691340000,58606900,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",11,"F0-D0-E0-R0-X0-cow-2"
"112",4239130000,79450800,0,4546500000,77027500,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",12,"F0-D0-E0-R0-X0-cow-2"
"113",4076180000,67878700,0,4362800000,74663400,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",13,"F0-D0-E0-R0-X0-cow-2"
"114",3887790000,239087000,0,4161440000,237815000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",14,"F0-D0-E0-R0-X0-cow-2"
"115",3698630000,126140000,0,3961790000,128862000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",15,"F0-D0-E0-R0-X0-cow-2"
"116",3558160000,174050000,0,3845030000,192851000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",16,"F0-D0-E0-R0-X0-cow-2"
"117",3526880000,245862000,0,3857270000,271129000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",17,"F0-D0-E0-R0-X0-cow-2"
"118",3542550000,175771000,0,3907970000,189272000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",18,"F0-D0-E0-R0-X0-cow-2"
"119",3643820000,164814000,0,4084030000,167885000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",19,"F0-D0-E0-R0-X0-cow-2"
"120",3823830000,117584000,0,4326550000,120994000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",20,"F0-D0-E0-R0-X0-cow-2"
"121",4017880000,92023900,0,4577830000,96748200,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",21,"F0-D0-E0-R0-X0-cow-2"
"122",4192470000,142418000,0,4771680000,145926000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",22,"F0-D0-E0-R0-X0-cow-2"
"123",4303560000,221788000,0,4852860000,223770000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",23,"F0-D0-E0-R0-X0-cow-2"
"124",4353670000,185115000,0,4877580000,183200000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",24,"F0-D0-E0-R0-X0-cow-2"
"125",4400490000,165656000,0,4926560000,168785000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",25,"F0-D0-E0-R0-X0-cow-2"
"126",4.481e+09,63514500,0.07,5010160000,68873600,0.0689077,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",26,"F0-D0-E0-R0-X0-cow-2"
"127",4269170000,206471000,0.07,4769590000,212371000,0.0693181,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",27,"F0-D0-E0-R0-X0-cow-2"
"128",4048840000,87816700,0.07,4479770000,92588100,0.0691096,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",28,"F0-D0-E0-R0-X0-cow-2"
"129",3814700000,111315000,0.07,4217800000,121989000,0.0695572,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",29,"F0-D0-E0-R0-X0-cow-2"
"130",3620780000,91991200,0.07,3998290000,94876800,0.0696472,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",30,"F0-D0-E0-R0-X0-cow-2"
"131",3406370000,100403000,0.07,3767500000,107352000,0.0698341,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",31,"F0-D0-E0-R0-X0-cow-2"
"132",3196620000,89373400,0.07,3529190000,99420300,0.0693986,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",32,"F0-D0-E0-R0-X0-cow-2"
"133",2988970000,237396000,0.07,3308620000,237446000,0.0691456,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",33,"F0-D0-E0-R0-X0-cow-2"
"134",2793890000,190320000,0.07,3097990000,207761000,0.069493,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",34,"F0-D0-E0-R0-X0-cow-2"
"135",2652890000,108883000,0.07,2984540000,110646000,0.0694587,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",35,"F0-D0-E0-R0-X0-cow-2"
"136",2624330000,76637900,0.07,3001430000,76137700,0.0692027,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",36,"F0-D0-E0-R0-X0-cow-2"
"137",2631650000,123929000,0.07,3008990000,135984000,0.0689197,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",37,"F0-D0-E0-R0-X0-cow-2"
"138",2612670000,157674000,0.07,2990580000,168144000,0.0686894,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",38,"F0-D0-E0-R0-X0-cow-2"
"139",2564490000,94303700,0.07,2.919e+09,100335000,0.0687236,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",39,"F0-D0-E0-R0-X0-cow-2"
"140",2525410000,130190000,0.07,2893330000,135293000,0.0685228,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",40,"F0-D0-E0-R0-X0-cow-2"
"141",2494040000,123497000,0.07,2871260000,124094000,0.0685204,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",41,"F0-D0-E0-R0-X0-cow-2"
"142",2448940000,108014000,0.07,2805870000,108908000,0.0683182,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",42,"F0-D0-E0-R0-X0-cow-2"
"143",2414360000,130826000,0.07,2769700000,133677000,0.0683511,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",43,"F0-D0-E0-R0-X0-cow-2"
"144",2379820000,183109000,0.07,2738980000,194305000,0.0683067,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",44,"F0-D0-E0-R0-X0-cow-2"
"145",2345850000,115202000,0.07,2690040000,115786000,0.0685999,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",45,"F0-D0-E0-R0-X0-cow-2"
"146",2340640000,186185000,0.07,2700370000,190184000,0.0686059,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",46,"F0-D0-E0-R0-X0-cow-2"
"147",2365260000,147208000,0.07,2720790000,158643000,0.0691244,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",47,"F0-D0-E0-R0-X0-cow-2"
"148",2395060000,76595300,0.07,2761020000,79996400,0.06879,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",48,"F0-D0-E0-R0-X0-cow-2"
"149",2453990000,58084300,0.07,2821570000,61050700,0.0691068,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",49,"F0-D0-E0-R0-X0-cow-2"
